model,event_index,year,draw_number,drawing_no,date,predicted_top6,actual_numbers,matched_numbers,hit_count
gaussian_naive_bayes,8077,2011,44,1,,2 22 34 44 48 49,9 19 21 31 38 45,,0
gaussian_naive_bayes,8078,2011,44,2,,2 22 34 45 48 49,9 10 27 29 37 43,,0
gaussian_naive_bayes,8079,2011,45,1,,30 34 37 38 45 49,2 5 7 9 27 34,34,1
gaussian_naive_bayes,8080,2011,45,2,,2 37 38 45 46 49,17 21 28 30 31 49,49,1
gaussian_naive_bayes,8081,2011,46,1,,21 34 37 38 45 46,6 7 14 22 36 42,,0
gaussian_naive_bayes,8082,2011,46,2,,2 34 37 38 45 46,6 9 17 23 34 35,34,1
gaussian_naive_bayes,8083,2011,47,1,,2 21 22 37 38 45,7 8 16 22 30 49,22,1
gaussian_naive_bayes,8084,2011,47,2,,2 8 21 37 38 45,19 21 26 40 45 46,21 45,2
gaussian_naive_bayes,8085,2011,48,1,,8 22 34 37 38 45,2 24 25 27 41 49,,0
gaussian_naive_bayes,8086,2011,48,2,,2 8 22 34 45 46,2 4 6 16 17 40,2,1
gaussian_naive_bayes,8087,2011,49,1,,8 21 22 34 45 46,2 12 17 25 38 48,,0
gaussian_naive_bayes,8088,2011,49,2,,8 22 34 45 46 48,1 6 8 20 32 36,8,1
gaussian_naive_bayes,8089,2011,50,1,,8 21 22 34 45 48,1 18 19 23 31 43,,0
gaussian_naive_bayes,8090,2011,50,2,,1 8 22 34 45 48,17 24 25 33 34 46,34,1
gaussian_naive_bayes,8091,2011,51,1,,1 8 22 38 45 48,3 12 13 27 38 43,38,1
gaussian_naive_bayes,8092,2011,51,2,,1 8 25 45 46 48,1 10 14 28 32 35,1,1
gaussian_naive_bayes,8093,2011,52,1,,1 8 25 34 38 48,8 16 26 31 34 38,8 34 38,3
gaussian_naive_bayes,8094,2011,52,2,,1 8 25 46 48 49,4 5 6 13 25 45,25,1
gaussian_naive_bayes,8095,2011,53,1,,1 8 25 46 48 49,7 13 15 24 38 40,,0
gaussian_naive_bayes,8096,2011,53,2,,1 8 25 45 46 49,1 3 24 26 28 29,1,1
gaussian_naive_bayes,8097,2011,54,1,,1 8 25 34 45 46,8 9 16 28 31 32,8,1
gaussian_naive_bayes,8098,2011,54,2,,1 4 25 34 45 46,2 9 12 18 37 39,,0
gaussian_naive_bayes,8099,2011,55,1,,1 8 25 34 37 45,8 15 16 39 45 48,8 45,2
gaussian_naive_bayes,8100,2011,55,2,,1 4 25 34 45 48,1 2 3 14 35 39,1,1
gaussian_naive_bayes,8101,2011,56,1,,4 25 34 37 45 48,12 22 25 26 35 37,25 37,2
gaussian_naive_bayes,8102,2011,56,2,,4 8 34 37 45 48,21 23 32 34 37 41,34 37,2
gaussian_naive_bayes,8103,2011,57,1,,1 4 22 37 45 48,11 19 20 32 38 48,48,1
gaussian_naive_bayes,8104,2011,57,2,,1 8 22 37 45 48,5 15 16 26 31 42,,0
gaussian_naive_bayes,8105,2011,58,1,,1 22 34 37 45 48,15 17 24 27 41 46,,0
gaussian_naive_bayes,8106,2011,58,2,,1 8 22 37 45 48,6 13 20 33 41 42,,0
gaussian_naive_bayes,8107,2011,59,1,,1 22 34 37 45 48,1 16 17 21 25 34,1 34,2
gaussian_naive_bayes,8108,2011,59,2,,8 22 37 45 46 48,3 9 14 19 28 42,,0
gaussian_naive_bayes,8109,2011,60,1,,8 21 34 37 46 48,21 23 24 34 45 48,21 34 48,3
gaussian_naive_bayes,8110,2011,60,2,,8 21 26 37 45 48,4 11 13 17 33 35,,0
gaussian_naive_bayes,8111,2011,61,1,,4 21 25 37 45 48,2 4 5 11 14 29,4,1
gaussian_naive_bayes,8112,2011,61,2,,4 21 25 37 45 48,21 31 33 43 48 49,21 48,2
gaussian_naive_bayes,8113,2011,62,1,,4 21 25 45 48 49,10 19 38 43 44 45,45,1
gaussian_naive_bayes,8114,2011,62,2,,2 4 25 45 48 49,12 15 17 34 43 48,48,1
gaussian_naive_bayes,8115,2011,63,1,,1 4 21 25 45 49,14 31 32 33 44 48,,0
gaussian_naive_bayes,8116,2011,63,2,,1 2 4 25 45 49,15 22 31 32 38 46,,0
gaussian_naive_bayes,8117,2011,64,1,,1 4 21 44 45 49,11 21 22 32 33 40,21,1
gaussian_naive_bayes,8118,2011,64,2,,1 2 4 5 45 49,6 17 30 35 37 48,,0
gaussian_naive_bayes,8119,2011,65,1,,4 22 34 44 45 49,3 13 17 40 42 48,,0
gaussian_naive_bayes,8120,2011,65,2,,2 4 22 45 46 49,3 4 12 14 29 47,4,1
gaussian_naive_bayes,8121,2011,66,1,,22 37 44 45 46 49,7 9 17 37 44 48,37 44,2
gaussian_naive_bayes,8122,2011,66,2,,4 22 44 45 46 49,1 3 16 23 28 44,44,1
gaussian_naive_bayes,8123,2011,67,1,,1 4 22 34 44 45,3 14 20 32 44 47,44,1
gaussian_naive_bayes,8124,2011,67,2,,1 4 22 37 44 45,4 20 24 26 30 43,4,1
gaussian_naive_bayes,8125,2011,68,1,,1 7 22 37 44 46,4 17 24 27 28 46,46,1
gaussian_naive_bayes,8126,2011,68,2,,1 7 22 37 44 46,5 11 24 27 31 49,,0
gaussian_naive_bayes,8127,2011,69,1,,1 7 37 44 46 49,15 23 29 36 40 48,,0
gaussian_naive_bayes,8128,2011,69,2,,1 5 7 44 46 49,5 25 29 35 46 48,5 46,2
gaussian_naive_bayes,8129,2011,70,1,,1 7 25 44 46 49,14 20 35 36 44 46,44 46,2
gaussian_naive_bayes,8130,2011,70,2,,1 5 7 25 46 49,2 21 31 40 41 46,46,1
gaussian_naive_bayes,8131,2011,71,1,,1 2 5 11 25 49,6 9 16 18 19 40,,0
gaussian_naive_bayes,8132,2011,71,2,,1 2 5 25 46 49,18 31 32 38 40 44,,0
gaussian_naive_bayes,8133,2011,72,1,,2 5 6 21 46 49,2 6 13 16 24 28,2 6,2
gaussian_naive_bayes,8134,2011,72,2,,2 5 21 25 46 49,5 15 37 43 45 48,5,1
gaussian_naive_bayes,8135,2011,73,1,,2 21 37 45 46 49,3 12 22 26 32 38,,0
gaussian_naive_bayes,8136,2011,73,2,,2 5 21 37 45 46,15 23 27 38 40 49,,0
gaussian_naive_bayes,8137,2011,74,1,,2 5 21 37 45 49,4 5 22 36 41 49,5 49,2
gaussian_naive_bayes,8138,2011,74,2,,2 21 37 45 46 49,18 19 22 42 43 48,,0
gaussian_naive_bayes,8139,2011,75,1,,2 6 21 37 46 49,4 6 8 19 23 48,6,1
gaussian_naive_bayes,8140,2011,75,2,,2 5 26 37 45 49,2 4 21 34 42 46,2,1
gaussian_naive_bayes,8141,2011,76,1,,2 5 21 34 37 49,3 10 13 18 40 45,,0
gaussian_naive_bayes,8142,2011,76,2,,2 5 21 22 45 49,11 24 25 29 46 48,,0
gaussian_naive_bayes,8143,2011,77,1,,2 5 21 22 45 49,3 10 14 15 23 48,,0
gaussian_naive_bayes,8144,2011,77,2,,2 5 21 22 45 49,4 21 32 33 35 36,21,1
gaussian_naive_bayes,8145,2011,78,1,,2 5 21 22 34 49,1 2 3 13 34 40,2 34,2
gaussian_naive_bayes,8146,2011,78,2,,2 5 21 34 45 49,15 16 25 34 36 45,34 45,2
gaussian_naive_bayes,8147,2011,79,1,,21 22 25 34 45 49,2 8 40 41 45 46,45,1
gaussian_naive_bayes,8148,2011,79,2,,5 21 25 34 45 49,8 15 16 24 25 48,25,1
gaussian_naive_bayes,8149,2011,80,1,,8 21 25 34 45 49,3 6 13 29 39 48,,0
gaussian_naive_bayes,8150,2011,80,2,,2 8 21 25 34 45,3 12 17 30 33 45,45,1
gaussian_naive_bayes,8151,2011,81,1,,6 8 21 25 34 45,2 5 9 11 14 38,,0
gaussian_naive_bayes,8152,2011,81,2,,5 8 21 25 34 45,6 12 20 22 27 33,,0
gaussian_naive_bayes,8153,2011,82,1,,5 8 21 22 25 34,1 12 27 40 41 49,,0
gaussian_naive_bayes,8154,2011,82,2,,5 8 25 34 45 49,2 8 26 27 37 46,8,1
gaussian_naive_bayes,8155,2011,83,1,,5 8 22 25 34 49,1 9 14 17 18 42,,0
gaussian_naive_bayes,8156,2011,83,2,,1 5 8 22 45 49,12 17 20 34 40 44,,0
gaussian_naive_bayes,8157,2011,84,1,,1 5 8 22 44 49,7 21 23 26 44 49,44 49,2
gaussian_naive_bayes,8158,2011,84,2,,1 5 8 21 22 49,2 3 11 32 45 46,,0
gaussian_naive_bayes,8159,2011,85,1,,1 5 8 21 34 49,1 16 35 37 44 46,1,1
gaussian_naive_bayes,8160,2011,85,2,,1 8 21 34 45 49,6 11 29 32 36 41,,0
gaussian_naive_bayes,8161,2011,86,1,,1 8 21 34 37 49,5 8 15 25 34 47,8 34,2
gaussian_naive_bayes,8162,2011,86,2,,1 5 21 44 45 49,1 5 16 34 37 49,1 5 49,3
gaussian_naive_bayes,8163,2011,87,1,,21 25 37 44 45 49,9 10 13 14 47 49,49,1
gaussian_naive_bayes,8164,2011,87,2,,5 21 37 44 45 49,7 17 28 29 34 49,49,1
gaussian_naive_bayes,8165,2011,88,1,,5 8 21 25 37 44,2 3 30 33 35 47,,0
gaussian_naive_bayes,8166,2011,88,2,,1 5 8 25 37 44,13 18 29 30 32 43,,0
gaussian_naive_bayes,8167,2011,89,1,,1 5 8 37 44 45,10 16 18 28 29 30,,0
gaussian_naive_bayes,8168,2011,89,2,,1 5 8 25 37 45,4 12 21 31 47 49,,0
gaussian_naive_bayes,8169,2011,90,1,,1 5 8 21 25 37,1 6 21 34 37 39,1 21 37,3
gaussian_naive_bayes,8170,2011,90,2,,5 8 21 25 30 37,2 8 14 20 22 36,8,1
gaussian_naive_bayes,8171,2011,91,1,,1 4 5 21 30 37,2 16 18 29 42 43,,0
gaussian_naive_bayes,8172,2011,91,2,,1 4 5 8 21 37,9 17 19 35 36 40,,0
gaussian_naive_bayes,8173,2011,92,1,,1 4 8 21 22 37,3 15 17 21 32 46,21,1
gaussian_naive_bayes,8174,2011,92,2,,1 4 8 21 22 37,11 14 19 30 32 48,,0
gaussian_naive_bayes,8175,2011,93,1,,1 4 8 21 22 37,9 18 19 26 44 49,,0
gaussian_naive_bayes,8176,2011,93,2,,1 4 8 21 37 44,4 10 25 36 41 43,4,1
gaussian_naive_bayes,8177,2011,94,1,,1 4 8 21 37 44,5 15 30 35 36 41,,0
gaussian_naive_bayes,8178,2011,94,2,,4 5 8 21 25 44,5 13 20 25 26 35,5 25,2
gaussian_naive_bayes,8179,2011,95,1,,1 4 8 21 25 44,2 10 32 37 43 48,,0
gaussian_naive_bayes,8180,2011,95,2,,4 5 21 25 44 46,14 18 26 30 39 45,,0
gaussian_naive_bayes,8181,2011,96,1,,4 21 25 37 44 46,14 38 40 43 44 47,44,1
gaussian_naive_bayes,8182,2011,96,2,,4 5 25 44 45 46,9 13 21 29 32 46,46,1
gaussian_naive_bayes,8183,2011,97,1,,4 5 25 37 44 45,10 19 23 26 32 41,,0
gaussian_naive_bayes,8184,2011,97,2,,4 5 25 37 44 45,20 21 32 33 36 44,44,1
gaussian_naive_bayes,8185,2011,98,1,,4 5 25 37 44 46,15 23 27 33 34 39,,0
gaussian_naive_bayes,8186,2011,98,2,,5 25 37 44 45 46,5 6 22 23 42 49,5,1
gaussian_naive_bayes,8187,2011,99,1,,4 25 37 44 45 46,8 17 18 19 35 38,,0
gaussian_naive_bayes,8188,2011,99,2,,5 34 37 44 45 46,1 6 9 20 37 45,37 45,2
gaussian_naive_bayes,8189,2011,100,1,,1 5 37 44 45 46,2 7 11 39 43 46,46,1
gaussian_naive_bayes,8190,2011,100,2,,1 5 37 44 45 49,9 10 20 32 41 44,44,1
gaussian_naive_bayes,8191,2011,101,1,,1 17 34 37 45 49,1 18 28 42 47 48,1,1
gaussian_naive_bayes,8192,2011,101,2,,1 37 44 45 46 49,19 33 39 40 44 47,44,1
gaussian_naive_bayes,8193,2011,102,1,,1 17 37 45 46 49,3 5 7 10 12 36,,0
gaussian_naive_bayes,8194,2011,102,2,,1 17 37 45 46 49,11 13 23 28 42 48,,0
gaussian_naive_bayes,8195,2011,103,1,,1 17 37 45 46 49,1 15 17 18 27 31,1 17,2
gaussian_naive_bayes,8196,2011,103,2,,1 5 37 45 46 49,6 12 20 26 31 44,,0
gaussian_naive_bayes,8197,2012,0,1,,1 37 43 45 46 49,3 10 23 25 28 31,,0
gaussian_naive_bayes,8198,2012,0,2,,1 5 17 37 45 46,6 7 16 20 46 49,46,1
gaussian_naive_bayes,8199,2012,1,1,,1 5 17 25 46 49,7 8 18 38 41 42,,0
gaussian_naive_bayes,8200,2012,1,2,,1 5 17 25 46 49,6 13 24 25 26 33,25,1
gaussian_naive_bayes,8201,2012,2,1,,1 5 17 25 46 49,1 7 23 28 41 45,1,1
gaussian_naive_bayes,8202,2012,2,2,,1 17 25 45 46 49,5 13 16 18 20 31,,0
gaussian_naive_bayes,8203,2012,3,1,,1 17 25 45 46 49,2 10 14 22 23 45,45,1
gaussian_naive_bayes,8204,2012,3,2,,1 17 25 45 46 49,4 28 32 39 40 48,,0
gaussian_naive_bayes,8205,2012,4,1,,1 17 25 45 46 49,4 9 21 27 38 46,46,1
gaussian_naive_bayes,8206,2012,4,2,,1 2 4 45 46 49,13 20 22 23 27 29,,0
gaussian_naive_bayes,8207,2012,5,1,,1 4 21 45 46 49,6 17 18 20 38 48,,0
gaussian_naive_bayes,8208,2012,5,2,,1 2 4 45 46 49,5 9 17 19 26 39,,0
gaussian_naive_bayes,8209,2012,6,1,,1 4 21 45 46 49,2 9 24 29 45 47,45,1
gaussian_naive_bayes,8210,2012,6,2,,1 2 4 45 46 49,6 13 16 23 39 45,45,1
gaussian_naive_bayes,8211,2012,7,1,,1 4 17 38 45 46,11 14 25 30 33 45,45,1
gaussian_naive_bayes,8212,2012,7,2,,1 2 4 17 26 46,11 17 18 21 24 31,17,1
gaussian_naive_bayes,8213,2012,8,1,,2 4 21 25 38 46,1 2 20 30 32 35,2,1
gaussian_naive_bayes,8214,2012,8,2,,1 4 21 25 45 46,1 9 15 22 23 33,1,1
gaussian_naive_bayes,8215,2012,9,1,,1 5 17 21 25 45,2 4 10 29 34 47,,0
gaussian_naive_bayes,8216,2012,9,2,,1 4 17 21 25 45,4 14 22 28 32 37,4,1
gaussian_naive_bayes,8217,2012,10,1,,1 4 17 21 25 30,9 15 19 22 27 28,,0
gaussian_naive_bayes,8218,2012,10,2,,1 4 17 21 25 45,10 35 37 39 43 49,,0
gaussian_naive_bayes,8219,2012,11,1,,1 4 17 21 25 49,15 24 28 31 32 40,,0
gaussian_naive_bayes,8220,2012,11,2,,1 4 17 21 45 49,1 7 13 24 25 49,1 49,2
gaussian_naive_bayes,8221,2012,12,1,,1 4 14 17 21 49,8 12 14 26 27 34,14,1
gaussian_naive_bayes,8222,2012,12,2,,1 4 17 25 35 49,3 19 20 33 34 40,,0
gaussian_naive_bayes,8223,2012,13,1,,1 4 17 25 34 49,15 21 22 38 40 47,,0
gaussian_naive_bayes,8224,2012,13,2,,1 4 21 25 34 49,8 14 16 28 31 48,,0
gaussian_naive_bayes,8225,2012,14,1,,1 4 21 25 34 49,3 20 33 43 45 47,,0
gaussian_naive_bayes,8226,2012,14,2,,1 21 24 25 34 49,21 29 31 34 45 48,21 34,2
gaussian_naive_bayes,8227,2012,15,1,,1 21 25 34 38 49,6 11 17 18 37 49,49,1
gaussian_naive_bayes,8228,2012,15,2,,1 17 21 25 34 49,13 23 28 34 35 36,34,1
gaussian_naive_bayes,8229,2012,16,1,,1 17 21 38 43 49,2 3 20 22 25 47,,0
gaussian_naive_bayes,8230,2012,16,2,,1 17 21 25 48 49,11 15 22 26 41 48,48,1
gaussian_naive_bayes,8231,2012,17,1,,1 17 21 25 37 49,2 3 7 8 19 21,21,1
gaussian_naive_bayes,8232,2012,17,2,,1 17 21 25 45 49,3 4 12 15 30 38,,0
gaussian_naive_bayes,8233,2012,18,1,,1 4 17 21 25 49,6 10 13 25 32 38,25,1
gaussian_naive_bayes,8234,2012,18,2,,4 8 17 21 25 49,2 24 25 31 33 40,25,1
gaussian_naive_bayes,8235,2012,19,1,,4 17 21 38 45 49,2 4 24 29 35 45,4 45,2
gaussian_naive_bayes,8236,2012,19,2,,4 8 17 21 45 49,9 11 14 15 28 41,,0
gaussian_naive_bayes,8237,2012,20,1,,4 17 21 25 45 49,2 25 35 39 40 47,25,1
gaussian_naive_bayes,8238,2012,20,2,,4 8 9 21 45 49,10 15 16 27 41 47,,0
gaussian_naive_bayes,8239,2012,21,1,,4 11 21 38 45 49,15 20 24 27 28 42,,0
gaussian_naive_bayes,8240,2012,21,2,,4 9 11 21 29 45,5 10 19 25 32 37,,0
gaussian_naive_bayes,8241,2012,22,1,,4 9 11 14 21 45,14 22 24 26 29 35,14,1
gaussian_naive_bayes,8242,2012,22,2,,4 9 21 26 37 45,4 6 21 27 34 49,4 21,2
gaussian_naive_bayes,8243,2012,23,1,,4 21 22 37 45 49,5 16 18 30 43 46,,0
gaussian_naive_bayes,8244,2012,23,2,,4 21 26 35 45 49,7 21 22 26 37 48,21 26,2
gaussian_naive_bayes,8245,2012,24,1,,4 29 34 37 45 49,6 14 21 23 29 47,29,1
gaussian_naive_bayes,8246,2012,24,2,,4 5 34 37 45 49,4 8 15 24 36 39,4,1
gaussian_naive_bayes,8247,2012,25,1,,4 5 7 34 37 49,14 24 26 31 46 48,,0
gaussian_naive_bayes,8248,2012,25,2,,4 5 7 34 37 49,3 10 11 15 28 42,,0
gaussian_naive_bayes,8249,2012,26,1,,4 5 7 34 37 49,2 3 9 19 29 32,,0
gaussian_naive_bayes,8250,2012,26,2,,4 5 6 34 37 49,3 5 15 18 21 22,5,1
gaussian_naive_bayes,8251,2012,27,1,,4 5 6 34 37 49,4 20 35 36 37 39,4 37,2
gaussian_naive_bayes,8252,2012,27,2,,5 9 26 34 37 49,9 17 19 21 38 44,9,1
gaussian_naive_bayes,8253,2012,28,1,,5 6 11 29 34 37,8 14 18 22 28 44,,0
gaussian_naive_bayes,8254,2012,28,2,,5 11 26 29 35 37,2 3 24 31 40 46,,0
gaussian_naive_bayes,8255,2012,29,1,,5 11 17 29 37 46,1 10 24 35 37 38,37,1
gaussian_naive_bayes,8256,2012,29,2,,1 4 5 9 26 29,15 16 17 23 29 30,29,1
gaussian_naive_bayes,8257,2012,30,1,,1 4 5 17 37 46,2 11 14 18 22 25,,0
gaussian_naive_bayes,8258,2012,30,2,,1 4 5 9 17 37,3 11 26 28 40 44,,0
gaussian_naive_bayes,8259,2012,31,1,,1 4 17 25 37 44,10 11 21 28 38 40,,0
gaussian_naive_bayes,8260,2012,31,2,,1 4 9 17 25 37,9 12 13 23 27 33,9,1
gaussian_naive_bayes,8261,2012,32,1,,1 17 25 29 37 38,5 10 21 31 35 42,,0
gaussian_naive_bayes,8262,2012,32,2,,11 17 25 29 38 44,11 15 23 27 33 43,11,1
gaussian_naive_bayes,8263,2012,33,1,,9 17 25 29 38 44,6 15 22 29 30 42,29,1
gaussian_naive_bayes,8264,2012,33,2,,6 9 25 26 38 44,5 21 36 42 44 47,44,1
gaussian_naive_bayes,8265,2012,34,1,,6 9 25 33 38 44,11 36 38 40 47 48,38,1
gaussian_naive_bayes,8266,2012,34,2,,5 6 9 26 33 44,6 7 20 28 40 49,6,1
gaussian_naive_bayes,8267,2012,35,1,,5 9 29 38 44 49,1 12 19 20 35 38,38,1
gaussian_naive_bayes,8268,2012,35,2,,1 5 6 9 29 44,7 9 21 33 38 39,9,1
gaussian_naive_bayes,8269,2012,36,1,,1 5 6 29 44 48,7 8 10 11 23 35,,0
gaussian_naive_bayes,8270,2012,36,2,,1 5 6 7 29 44,15 17 20 22 28 29,29,1
gaussian_naive_bayes,8271,2012,37,1,,5 6 7 17 44 48,4 10 15 25 33 45,,0
gaussian_naive_bayes,8272,2012,37,2,,4 5 6 7 17 44,2 6 18 27 31 39,6,1
gaussian_naive_bayes,8273,2012,38,1,,4 5 6 7 17 25,2 3 12 15 31 48,,0
gaussian_naive_bayes,8274,2012,38,2,,4 5 6 7 9 25,3 20 30 32 37 48,,0
gaussian_naive_bayes,8275,2012,39,1,,4 6 7 17 25 29,14 18 27 29 31 39,29,1
gaussian_naive_bayes,8276,2012,39,2,,4 6 7 9 17 25,4 15 17 23 28 48,4 17,2
gaussian_naive_bayes,8277,2012,40,1,,6 7 17 25 29 33,21 23 29 30 43 44,29,1
gaussian_naive_bayes,8278,2012,40,2,,4 6 7 17 25 44,1 10 11 39 46 47,,0
gaussian_naive_bayes,8279,2012,41,1,,1 4 6 17 33 44,11 15 27 30 31 43,,0
gaussian_naive_bayes,8280,2012,41,2,,1 4 6 17 22 44,3 6 12 29 48 49,6,1
gaussian_naive_bayes,8281,2012,42,1,,1 4 6 17 44 47,1 4 5 7 16 35,1 4,2
gaussian_naive_bayes,8282,2012,42,2,,1 4 5 6 7 44,8 36 38 41 43 46,,0
gaussian_naive_bayes,8283,2012,43,1,,1 4 5 6 7 44,9 19 21 33 43 47,,0
gaussian_naive_bayes,8284,2012,43,2,,1 4 5 6 7 44,1 4 17 29 30 39,1 4,2
gaussian_naive_bayes,8285,2012,44,1,,1 5 6 7 17 38,16 18 34 39 40 41,,0
gaussian_naive_bayes,8286,2012,44,2,,1 4 5 6 7 17,14 25 29 31 38 39,,0
gaussian_naive_bayes,8287,2012,45,1,,1 4 5 6 7 17,5 11 12 18 40 47,5,1
gaussian_naive_bayes,8288,2012,45,2,,1 4 5 6 9 17,2 7 8 13 31 44,,0
gaussian_naive_bayes,8289,2012,46,1,,1 4 5 6 17 44,7 10 23 37 40 43,,0
gaussian_naive_bayes,8290,2012,46,2,,1 4 5 6 17 44,1 7 21 23 35 47,1,1
gaussian_naive_bayes,8291,2012,47,1,,1 4 5 6 17 44,1 16 21 22 43 49,1,1
gaussian_naive_bayes,8292,2012,47,2,,4 5 12 17 22 44,7 17 19 36 40 41,17,1
gaussian_naive_bayes,8293,2012,48,1,,1 4 5 12 35 38,5 7 22 24 30 34,5,1
gaussian_naive_bayes,8294,2012,48,2,,1 4 5 12 17 35,3 4 21 27 28 34,4,1
gaussian_naive_bayes,8295,2012,49,1,,1 5 17 22 35 47,2 5 21 22 33 46,5 22,2
gaussian_naive_bayes,8296,2012,49,2,,1 4 5 17 24 35,18 26 28 30 31 47,,0
gaussian_naive_bayes,8297,2012,50,1,,1 4 5 17 33 35,1 6 10 30 31 32,1,1
gaussian_naive_bayes,8298,2012,50,2,,4 5 6 17 33 35,1 24 25 31 44 49,,0
gaussian_naive_bayes,8299,2012,51,1,,4 5 6 17 33 35,11 13 19 34 36 40,,0
gaussian_naive_bayes,8300,2012,51,2,,4 5 6 17 24 49,9 18 19 25 26 41,,0
gaussian_naive_bayes,8301,2012,52,1,,4 5 6 24 25 34,4 29 38 45 47 48,4,1
gaussian_naive_bayes,8302,2012,52,2,,4 5 6 24 25 49,6 22 23 30 38 49,6 49,2
gaussian_naive_bayes,8303,2012,53,1,,4 5 6 24 25 34,18 21 23 24 38 48,24,1
gaussian_naive_bayes,8304,2012,53,2,,4 5 6 24 25 49,4 11 19 22 24 32,4 24,2
gaussian_naive_bayes,8305,2012,54,1,,5 6 25 28 34 49,6 10 19 29 34 36,6 34,2
gaussian_naive_bayes,8306,2012,54,2,,5 6 9 24 25 49,1 3 9 13 19 21,9,1
gaussian_naive_bayes,8307,2012,55,1,,4 6 24 25 34 49,10 15 17 20 40 43,,0
gaussian_naive_bayes,8308,2012,55,2,,4 6 9 24 25 49,5 13 27 39 42 47,,0
gaussian_naive_bayes,8309,2012,56,1,,4 5 6 11 24 49,13 17 18 21 47 49,49,1
gaussian_naive_bayes,8310,2012,56,2,,4 5 6 11 24 49,4 8 12 17 32 45,4,1
gaussian_naive_bayes,8311,2012,57,1,,5 6 11 24 34 49,5 11 21 32 38 48,5 11,2
gaussian_naive_bayes,8312,2012,57,2,,1 4 6 24 34 49,4 11 17 20 36 48,4,1
gaussian_naive_bayes,8313,2012,58,1,,1 5 6 34 43 49,1 3 5 8 42 43,1 5 43,3
gaussian_naive_bayes,8314,2012,58,2,,5 6 9 24 34 49,6 32 38 42 45 47,6,1
gaussian_naive_bayes,8315,2012,59,1,,5 6 11 34 43 49,2 25 27 34 35 44,34,1
gaussian_naive_bayes,8316,2012,59,2,,5 6 11 25 43 49,9 11 18 21 22 41,11,1
gaussian_naive_bayes,8317,2012,60,1,,1 5 6 25 43 49,4 5 7 34 40 42,5,1
gaussian_naive_bayes,8318,2012,60,2,,1 6 9 25 43 49,3 10 18 32 35 38,,0
gaussian_naive_bayes,8319,2012,61,1,,1 6 22 25 35 43,10 17 21 23 25 47,25,1
gaussian_naive_bayes,8320,2012,61,2,,1 5 6 22 25 34,1 5 11 14 33 40,1 5,2
gaussian_naive_bayes,8321,2012,62,1,,6 9 22 25 34 35,14 17 20 34 35 46,34 35,2
gaussian_naive_bayes,8322,2012,62,2,,5 6 9 22 25 35,11 19 23 27 30 47,,0
gaussian_naive_bayes,8323,2012,63,1,,1 5 6 22 25 35,2 3 14 19 27 28,,0
gaussian_naive_bayes,8324,2012,63,2,,1 6 9 22 25 35,7 19 20 25 28 42,25,1
gaussian_naive_bayes,8325,2012,64,1,,1 6 22 25 34 35,1 5 31 33 34 41,1 34,2
gaussian_naive_bayes,8326,2012,64,2,,6 7 22 25 28 35,14 16 27 29 44 46,,0
gaussian_naive_bayes,8327,2012,65,1,,4 7 22 25 28 35,16 20 25 28 40 49,25 28,2
gaussian_naive_bayes,8328,2012,65,2,,1 7 25 28 29 35,4 8 9 19 39 42,,0
gaussian_naive_bayes,8329,2012,66,1,,1 7 25 28 29 35,11 23 34 35 41 47,35,1
gaussian_naive_bayes,8330,2012,66,2,,1 9 25 28 29 35,6 12 13 17 19 44,,0
gaussian_naive_bayes,8331,2012,67,1,,1 6 9 25 28 35,14 15 36 47 48 49,,0
gaussian_naive_bayes,8332,2012,67,2,,1 4 6 25 28 35,18 25 30 37 41 49,25,1
gaussian_naive_bayes,8333,2012,68,1,,1 4 6 28 35 44,6 16 19 26 29 45,6,1
gaussian_naive_bayes,8334,2012,68,2,,1 4 6 28 35 49,4 19 20 28 40 49,4 28 49,3
gaussian_naive_bayes,8335,2012,69,1,,1 6 28 35 44 49,1 8 26 27 30 44,1 44,2
gaussian_naive_bayes,8336,2012,69,2,,1 4 6 35 44 49,5 7 11 19 42 46,,0
gaussian_naive_bayes,8337,2012,70,1,,1 4 6 28 44 49,11 19 21 36 41 42,,0
gaussian_naive_bayes,8338,2012,70,2,,1 4 6 28 44 49,19 25 28 29 34 44,28 44,2
gaussian_naive_bayes,8339,2012,71,1,,1 4 5 6 17 49,3 9 11 24 30 37,,0
gaussian_naive_bayes,8340,2012,71,2,,1 4 5 6 9 49,2 12 14 23 24 48,,0
gaussian_naive_bayes,8341,2012,72,1,,1 4 5 6 44 49,5 18 32 35 43 49,5 49,2
gaussian_naive_bayes,8342,2012,72,2,,1 4 6 9 29 44,11 26 32 33 39 47,,0
gaussian_naive_bayes,8343,2012,73,1,,1 4 6 29 35 44,10 12 31 41 42 43,,0
gaussian_naive_bayes,8344,2012,73,2,,1 5 9 29 35 44,7 21 24 29 34 49,29,1
gaussian_naive_bayes,8345,2012,74,1,,1 4 5 24 35 44,12 14 17 20 33 44,44,1
gaussian_naive_bayes,8346,2012,74,2,,1 5 9 17 24 35,11 13 16 21 22 37,,0
gaussian_naive_bayes,8347,2012,75,1,,1 5 17 24 35 44,3 12 18 21 31 49,,0
gaussian_naive_bayes,8348,2012,75,2,,5 17 29 35 44 47,3 18 31 41 43 48,,0
gaussian_naive_bayes,8349,2012,76,1,,5 17 34 35 44 47,11 19 32 36 38 44,44,1
