model,event_index,year,draw_number,drawing_no,predicted_top6,actual_numbers,matched_numbers,hit_count
sgd_number_classifier,9403,2020,22,1,1 4 7 24 10 13,3 6 31 32 38 47,,0
sgd_number_classifier,9404,2020,23,1,1 4 24 7 10 13,10 19 22 33 39 45,10,1
sgd_number_classifier,9405,2020,24,1,1 4 24 10 13 16,6 8 21 22 32 37,,0
sgd_number_classifier,9406,2020,25,1,4 24 1 10 13 7,10 23 27 31 33 45,10,1
sgd_number_classifier,9407,2020,26,1,4 24 1 10 13 7,23 24 27 38 39 44,24,1
sgd_number_classifier,9408,2020,27,1,4 24 1 10 7 13,1 3 13 18 27 39,1 13,2
sgd_number_classifier,9409,2020,28,1,4 24 10 1 7 13,7 20 28 38 48 49,7,1
sgd_number_classifier,9410,2020,29,1,4 24 10 1 7 13,4 22 25 27 28 32,4,1
sgd_number_classifier,9411,2020,30,1,4 24 10 1 13 22,4 6 14 28 45 48,4,1
sgd_number_classifier,9412,2020,31,1,4 24 10 1 13 25,1 6 9 10 22 44,1 10,2
sgd_number_classifier,9413,2020,32,1,4 24 10 1 13 6,1 12 14 16 17 34,1,1
sgd_number_classifier,9414,2020,33,1,4 24 1 10 13 6,2 23 31 42 46 49,,0
sgd_number_classifier,9415,2020,34,1,4 24 1 10 7 25,16 20 25 32 47 49,25,1
sgd_number_classifier,9416,2020,35,1,10 24 4 1 7 6,27 29 35 36 41 42,,0
sgd_number_classifier,9417,2020,36,1,10 24 4 1 7 6,9 14 20 22 37 49,,0
sgd_number_classifier,9418,2020,37,1,10 4 24 1 7 6,3 6 10 20 24 48,6 10 24,3
sgd_number_classifier,9419,2020,38,1,10 4 1 24 7 6,15 18 23 30 42 45,,0
sgd_number_classifier,9420,2020,39,1,10 4 24 1 7 6,4 6 19 20 21 39,4 6,2
sgd_number_classifier,9421,2020,40,1,10 4 1 6 24 7,5 34 42 43 44 47,,0
sgd_number_classifier,9422,2020,41,1,10 4 1 7 6 24,3 14 17 26 41 42,,0
sgd_number_classifier,9423,2020,42,1,10 4 1 7 6 24,3 7 20 37 40 41,7,1
sgd_number_classifier,9424,2020,43,1,10 4 7 1 6 24,11 12 21 37 47 48,,0
sgd_number_classifier,9425,2020,44,1,10 4 7 1 6 24,1 23 33 35 37 47,1,1
sgd_number_classifier,9426,2020,45,1,10 4 7 1 6 24,3 14 21 25 39 42,,0
sgd_number_classifier,9427,2020,46,1,10 4 1 7 6 24,4 10 11 12 13 15,4 10,2
sgd_number_classifier,9428,2020,47,1,10 4 1 7 6 24,11 15 18 24 26 43,24,1
sgd_number_classifier,9429,2020,48,1,10 4 1 7 6 24,3 19 33 42 46 48,,0
sgd_number_classifier,9430,2020,49,1,10 4 1 7 6 24,8 22 36 37 46 48,,0
sgd_number_classifier,9431,2020,50,1,10 4 1 7 6 24,9 10 23 33 39 46,10,1
sgd_number_classifier,9432,2020,51,1,10 4 1 7 6 24,1 9 18 22 35 46,1,1
sgd_number_classifier,9433,2020,52,1,10 4 1 6 7 22,6 7 8 12 26 27,6 7,2
sgd_number_classifier,9434,2020,53,1,4 10 1 6 7 22,26 28 40 42 46 49,,0
sgd_number_classifier,9435,2020,54,1,4 10 1 6 7 22,2 9 11 17 38 46,,0
sgd_number_classifier,9436,2020,55,1,4 10 1 6 7 22,5 10 33 40 41 49,10,1
sgd_number_classifier,9437,2020,56,1,4 10 1 6 7 22,3 10 13 25 32 34,10,1
sgd_number_classifier,9438,2020,57,1,4 10 1 7 22 6,13 17 22 25 38 39,22,1
sgd_number_classifier,9439,2020,58,1,10 4 1 22 7 6,4 6 9 14 24 28,4 6,2
sgd_number_classifier,9440,2020,59,1,10 4 1 22 7 6,6 20 22 30 42 48,6 22,2
sgd_number_classifier,9441,2020,60,1,4 10 22 1 6 7,1 3 10 11 36 43,1 10,2
sgd_number_classifier,9442,2020,61,1,4 10 1 22 6 7,11 12 18 32 36 49,,0
sgd_number_classifier,9443,2020,62,1,4 1 10 22 6 7,1 8 20 28 37 42,1,1
sgd_number_classifier,9444,2020,63,1,4 1 6 10 22 7,3 8 11 17 45 49,,0
sgd_number_classifier,9445,2020,64,1,4 1 22 6 10 7,8 11 23 27 44 45,,0
sgd_number_classifier,9446,2020,65,1,4 22 6 10 1 7,23 33 37 44 46 49,,0
sgd_number_classifier,9447,2020,66,1,4 22 6 10 1 7,2 16 17 32 38 48,,0
sgd_number_classifier,9448,2020,67,1,4 6 22 10 1 7,6 12 33 43 47 48,6,1
sgd_number_classifier,9449,2020,68,1,4 6 22 1 10 24,5 10 24 27 39 40,10 24,2
sgd_number_classifier,9450,2020,69,1,4 6 22 10 1 24,4 5 35 44 47 49,4,1
sgd_number_classifier,9451,2020,70,1,4 6 22 10 1 24,8 11 17 26 36 40,,0
sgd_number_classifier,9452,2020,71,1,4 22 6 10 1 24,2 8 21 29 32 49,,0
sgd_number_classifier,9453,2020,72,1,4 6 22 10 1 24,2 30 32 42 45 46,,0
sgd_number_classifier,9454,2020,73,1,4 22 10 6 1 24,7 20 21 39 42 44,,0
sgd_number_classifier,9455,2020,74,1,4 6 1 22 10 7,8 14 22 23 38 45,22,1
sgd_number_classifier,9456,2020,75,1,4 1 22 10 24 6,14 19 20 22 27 36,22,1
sgd_number_classifier,9457,2020,76,1,4 22 1 24 6 10,3 6 33 34 36 38,6,1
sgd_number_classifier,9458,2020,77,1,4 22 1 6 10 7,3 23 27 29 31 45,,0
sgd_number_classifier,9459,2020,78,1,4 22 6 10 1 7,12 14 23 24 36 45,,0
sgd_number_classifier,9460,2020,79,1,4 22 6 10 1 24,3 13 25 29 32 34,,0
sgd_number_classifier,9461,2020,80,1,4 22 6 10 1 24,10 14 29 39 43 46,10,1
sgd_number_classifier,9462,2020,81,1,4 22 10 1 24 6,8 19 21 22 29 44,22,1
sgd_number_classifier,9463,2020,82,1,4 22 10 24 5 6,6 7 17 38 39 46,6,1
sgd_number_classifier,9464,2020,83,1,4 22 24 10 6 7,1 13 14 38 48 49,,0
sgd_number_classifier,9465,2020,84,1,4 22 24 10 6 7,1 2 8 15 23 40,,0
sgd_number_classifier,9466,2020,85,1,4 22 24 10 5 6,1 5 14 31 34 49,5,1
sgd_number_classifier,9467,2020,86,1,4 22 24 5 10 6,10 18 21 35 42 47,10,1
sgd_number_classifier,9468,2020,87,1,4 10 24 5 6 22,5 16 24 27 28 34,5 24,2
sgd_number_classifier,9469,2020,88,1,4 5 6 24 22 1,17 18 34 38 47 49,,0
sgd_number_classifier,9470,2020,89,1,4 5 6 24 22 1,11 31 32 34 40 41,,0
sgd_number_classifier,9471,2020,90,1,4 5 1 24 22 11,2 8 19 35 42 44,,0
sgd_number_classifier,9472,2020,91,1,4 11 1 24 5 22,9 16 31 34 43 44,,0
sgd_number_classifier,9473,2020,92,1,4 1 11 24 5 22,20 21 26 32 44 45,,0
sgd_number_classifier,9474,2020,93,1,4 11 1 22 24 5,5 10 21 26 44 46,5,1
sgd_number_classifier,9475,2020,94,1,4 1 5 22 10 24,9 10 12 23 25 46,10,1
sgd_number_classifier,9476,2020,95,1,4 22 10 5 24 11,2 3 14 23 27 44,,0
sgd_number_classifier,9477,2020,96,1,4 22 10 5 24 11,26 27 29 34 39 48,,0
sgd_number_classifier,9478,2020,97,1,4 5 22 24 1 10,7 8 25 28 44 48,,0
sgd_number_classifier,9479,2020,98,1,4 5 22 1 10 6,6 8 13 26 27 36,6,1
sgd_number_classifier,9480,2020,99,1,4 5 22 6 1 10,6 8 9 21 33 45,6,1
sgd_number_classifier,9481,2020,100,1,4 5 22 6 1 10,5 9 23 27 42 45,5,1
sgd_number_classifier,9482,2020,101,1,5 4 22 6 1 24,13 18 27 31 41 46,,0
sgd_number_classifier,9483,2020,102,1,5 4 6 24 22 27,11 14 20 33 36 42,,0
sgd_number_classifier,9484,2020,103,1,5 4 6 24 22 11,14 20 32 46 47 48,,0
sgd_number_classifier,9485,2020,104,1,5 4 24 6 22 11,4 11 17 23 25 49,4 11,2
sgd_number_classifier,9486,2020,105,1,5 4 24 6 31 22,13 23 26 27 37 47,,0
sgd_number_classifier,9487,2021,0,1,4 5 24 6 31 22,6 7 11 27 38 46,6,1
sgd_number_classifier,9488,2021,1,1,4 5 6 31 24 27,8 11 14 16 34 39,,0
sgd_number_classifier,9489,2021,2,1,4 5 6 11 31 24,1 5 6 8 14 32,5 6,2
sgd_number_classifier,9490,2021,3,1,5 4 6 11 31 27,9 14 26 31 32 37,31,1
sgd_number_classifier,9491,2021,4,1,5 4 31 11 27 6,17 18 27 31 32 36,27 31,2
sgd_number_classifier,9492,2021,5,1,5 31 4 27 6 11,4 15 35 42 44 47,4,1
sgd_number_classifier,9493,2021,6,1,5 4 31 27 6 24,2 7 10 30 32 45,,0
sgd_number_classifier,9494,2021,7,1,5 4 31 27 6 7,3 21 23 31 40 48,31,1
sgd_number_classifier,9495,2021,8,1,5 31 4 27 6 7,1 13 19 21 22 41,,0
sgd_number_classifier,9496,2021,9,1,5 31 4 24 14 6,2 15 22 28 37 49,,0
sgd_number_classifier,9497,2021,10,1,5 31 4 24 14 6,5 9 16 25 30 31,5 31,2
sgd_number_classifier,9498,2021,11,1,5 31 4 14 27 24,10 31 34 43 44 48,31,1
sgd_number_classifier,9499,2021,12,1,5 31 4 14 27 24,21 33 40 42 47 48,,0
sgd_number_classifier,9500,2021,13,1,5 31 4 14 7 41,12 16 19 39 40 45,,0
sgd_number_classifier,9501,2021,14,1,31 5 4 14 7 41,2 3 19 34 37 43,,0
sgd_number_classifier,9502,2021,15,1,31 5 4 14 7 6,12 22 28 31 35 46,31,1
sgd_number_classifier,9503,2021,16,1,31 5 4 14 13 7,4 6 11 14 17 46,4 14,2
sgd_number_classifier,9504,2021,17,1,31 5 4 14 6 13,3 19 30 37 45 49,,0
sgd_number_classifier,9505,2021,18,1,31 5 4 14 41 6,7 12 13 20 22 25,,0
sgd_number_classifier,9506,2021,19,1,31 5 4 14 41 13,11 12 39 42 46 49,,0
sgd_number_classifier,9507,2021,20,1,31 5 4 41 14 13,12 15 20 26 31 48,31,1
sgd_number_classifier,9508,2021,21,1,31 5 4 13 41 14,9 12 20 35 36 38,,0
sgd_number_classifier,9509,2021,22,1,5 31 4 13 41 14,16 25 30 41 45 47,41,1
sgd_number_classifier,9510,2021,23,1,5 31 4 41 13 14,16 41 42 43 44 45,41,1
sgd_number_classifier,9511,2021,24,1,31 5 4 41 13 14,10 18 23 36 42 47,,0
sgd_number_classifier,9512,2021,25,1,31 5 4 41 13 6,1 6 17 23 31 40,6 31,2
sgd_number_classifier,9513,2021,26,1,31 5 41 4 6 13,1 10 33 36 40 44,,0
sgd_number_classifier,9514,2021,27,1,31 5 41 4 1 12,3 17 30 34 37 44,,0
sgd_number_classifier,9515,2021,28,1,31 5 41 4 12 1,3 6 11 31 35 46,31,1
sgd_number_classifier,9516,2021,29,1,31 5 41 4 12 6,8 23 41 43 44 45,41,1
sgd_number_classifier,9517,2021,30,1,31 5 41 4 12 6,9 12 16 35 36 49,12,1
sgd_number_classifier,9518,2021,31,1,31 5 41 4 12 6,3 12 15 21 26 34,12,1
sgd_number_classifier,9519,2021,32,1,31 41 4 5 12 11,10 18 27 28 40 48,,0
sgd_number_classifier,9520,2021,33,1,31 41 5 4 12 11,12 16 18 24 34 40,12,1
sgd_number_classifier,9521,2021,34,1,5 31 4 41 12 6,11 12 25 26 34 44,12,1
sgd_number_classifier,9522,2021,35,1,5 12 31 41 4 11,1 6 21 27 34 39,,0
sgd_number_classifier,9523,2021,36,1,41 5 12 4 31 6,4 10 12 41 44 49,4 12 41,3
sgd_number_classifier,9524,2021,37,1,41 12 5 4 31 11,1 13 21 24 36 45,,0
sgd_number_classifier,9525,2021,38,1,41 12 4 5 31 13,7 14 21 23 27 35,,0
sgd_number_classifier,9526,2021,39,1,41 4 12 5 31 13,2 10 19 24 27 41,41,1
sgd_number_classifier,9527,2021,40,1,41 4 12 5 31 13,2 21 32 33 35 39,,0
sgd_number_classifier,9528,2021,41,1,41 4 31 12 5 13,9 19 33 39 41 44,41,1
sgd_number_classifier,9529,2021,42,1,41 4 31 12 5 13,9 12 24 29 35 38,12,1
sgd_number_classifier,9530,2021,43,1,41 12 4 31 5 11,9 29 31 33 41 48,31 41,2
sgd_number_classifier,9531,2021,44,1,41 12 4 31 5 11,5 6 17 27 41 47,5 41,2
sgd_number_classifier,9532,2021,45,1,41 4 12 31 5 11,6 10 17 28 39 42,,0
sgd_number_classifier,9533,2021,46,1,41 4 12 31 5 11,3 16 19 21 28 46,,0
sgd_number_classifier,9534,2021,47,1,41 4 12 31 5 11,3 4 31 36 37 49,4 31,2
sgd_number_classifier,9535,2021,48,1,41 4 12 31 5 11,11 24 32 35 37 49,11,1
sgd_number_classifier,9536,2021,49,1,41 12 4 31 5 24,11 12 31 34 45 49,12 31,2
sgd_number_classifier,9537,2021,50,1,41 12 31 4 5 11,3 6 12 21 34 44,12,1
sgd_number_classifier,9538,2021,51,1,41 12 31 4 5 24,10 14 20 23 35 40,,0
sgd_number_classifier,9539,2021,52,1,41 12 31 4 5 24,9 14 22 31 42 43,31,1
sgd_number_classifier,9540,2021,53,1,41 12 31 4 5 24,4 19 21 30 33 40,4,1
sgd_number_classifier,9541,2021,54,1,41 12 4 31 5 24,1 3 9 19 23 38,,0
sgd_number_classifier,9542,2021,55,1,41 12 4 31 5 24,2 6 10 15 19 34,,0
sgd_number_classifier,9543,2021,56,1,41 12 4 31 5 24,9 12 19 36 43 46,12,1
sgd_number_classifier,9544,2021,57,1,12 41 4 31 5 24,7 9 27 33 43 45,,0
sgd_number_classifier,9545,2021,58,1,12 41 4 5 24 31,7 21 28 34 35 37,,0
sgd_number_classifier,9546,2021,59,1,12 41 4 5 24 31,8 17 37 44 46 49,,0
sgd_number_classifier,9547,2021,60,1,12 41 4 5 24 31,3 7 10 22 26 29,,0
sgd_number_classifier,9548,2021,61,1,12 41 4 24 5 11,29 32 42 44 45 46,,0
sgd_number_classifier,9549,2021,62,1,12 41 4 24 5 11,3 15 20 30 39 43,,0
sgd_number_classifier,9550,2021,63,1,12 41 4 24 5 11,17 30 33 34 42 45,,0
sgd_number_classifier,9551,2021,64,1,12 41 4 24 5 11,2 3 6 18 28 31,,0
sgd_number_classifier,9552,2021,65,1,12 41 4 5 11 24,10 14 18 27 37 40,,0
sgd_number_classifier,9553,2021,66,1,41 12 4 24 5 11,6 8 30 32 42 49,,0
sgd_number_classifier,9554,2021,67,1,41 12 4 24 5 11,17 23 29 31 34 37,,0
sgd_number_classifier,9555,2021,68,1,41 12 4 24 5 11,13 14 29 38 42 46,,0
sgd_number_classifier,9556,2021,69,1,41 12 4 24 5 11,2 12 26 28 31 32,12,1
sgd_number_classifier,9557,2021,70,1,41 4 24 12 5 1,12 21 27 34 36 43,12,1
sgd_number_classifier,9558,2021,71,1,41 4 5 24 12 1,4 17 21 34 44 48,4,1
sgd_number_classifier,9559,2021,72,1,41 4 5 24 1 12,6 13 21 25 29 39,,0
sgd_number_classifier,9560,2021,73,1,41 4 5 24 29 1,5 23 29 33 41 48,5 29 41,3
sgd_number_classifier,9561,2021,74,1,41 4 5 29 24 1,14 21 22 23 30 40,,0
sgd_number_classifier,9562,2021,75,1,41 4 5 29 24 1,24 27 32 34 46 47,24,1
sgd_number_classifier,9563,2021,76,1,41 4 5 24 29 21,8 19 32 36 37 46,,0
sgd_number_classifier,9564,2021,77,1,41 4 5 24 29 21,4 7 8 11 14 28,4,1
sgd_number_classifier,9565,2021,78,1,4 24 41 5 29 21,2 3 8 11 23 42,,0
sgd_number_classifier,9566,2021,79,1,4 24 41 5 29 21,10 11 20 33 43 48,,0
sgd_number_classifier,9567,2021,80,1,4 24 5 29 41 21,2 7 9 10 20 30,,0
sgd_number_classifier,9568,2021,81,1,4 24 5 29 41 11,26 27 29 34 38 49,29,1
sgd_number_classifier,9569,2021,82,1,4 24 5 29 41 11,31 34 40 42 44 48,,0
sgd_number_classifier,9570,2021,83,1,4 24 5 29 41 11,2 8 10 23 30 45,,0
sgd_number_classifier,9571,2021,84,1,4 5 29 24 41 11,8 11 28 34 36 45,11,1
sgd_number_classifier,9572,2021,85,1,4 5 29 24 41 7,1 2 5 7 20 27,5 7,2
sgd_number_classifier,9573,2021,86,1,4 29 5 24 41 7,10 12 15 19 24 27,24,1
sgd_number_classifier,9574,2021,87,1,4 29 5 24 7 2,11 24 28 29 32 43,24 29,2
sgd_number_classifier,9575,2021,88,1,29 4 5 24 7 11,8 13 15 29 42 44,29,1
sgd_number_classifier,9576,2021,89,1,29 4 5 11 24 2,1 13 28 33 34 37,,0
sgd_number_classifier,9577,2021,90,1,29 4 5 11 30 28,7 13 20 36 37 39,,0
sgd_number_classifier,9578,2021,91,1,29 5 4 11 7 30,6 10 39 40 44 47,,0
sgd_number_classifier,9579,2021,92,1,29 5 4 11 7 30,12 13 18 19 20 32,,0
sgd_number_classifier,9580,2021,93,1,5 4 29 11 7 30,8 10 13 27 39 48,,0
sgd_number_classifier,9581,2021,94,1,5 4 11 29 7 30,6 12 32 37 38 44,,0
sgd_number_classifier,9582,2021,95,1,4 5 11 29 7 30,5 7 25 27 44 46,5 7,2
sgd_number_classifier,9583,2021,96,1,4 5 11 7 29 30,1 3 7 23 24 44,7,1
sgd_number_classifier,9584,2021,97,1,4 5 7 11 29 30,24 31 33 42 43 49,,0
sgd_number_classifier,9585,2021,98,1,5 7 11 4 29 30,4 28 29 35 43 48,4 29,2
sgd_number_classifier,9586,2021,99,1,5 4 7 29 11 30,7 14 16 22 25 35,7,1
sgd_number_classifier,9587,2021,100,1,7 5 4 29 15 30,16 20 28 34 37 44,,0
sgd_number_classifier,9588,2021,101,1,7 5 29 4 15 30,5 17 20 31 39 40,5,1
sgd_number_classifier,9589,2021,102,1,5 7 29 4 30 15,12 13 15 18 21 33,15,1
sgd_number_classifier,9590,2021,103,1,5 7 29 4 15 30,23 24 33 36 39 46,,0
sgd_number_classifier,9591,2022,0,1,5 7 29 4 15 13,5 19 35 36 43 46,5,1
sgd_number_classifier,9592,2022,1,1,5 7 29 4 15 13,2 3 5 12 17 22,5,1
sgd_number_classifier,9593,2022,2,1,5 7 29 4 13 18,5 10 24 35 42 47,5,1
sgd_number_classifier,9594,2022,3,1,5 7 29 4 13 15,7 8 18 33 38 40,7,1
sgd_number_classifier,9595,2022,4,1,5 7 29 4 13 18,4 5 11 35 43 44,4 5,2
sgd_number_classifier,9596,2022,5,1,5 29 4 7 13 18,10 15 22 25 42 48,,0
sgd_number_classifier,9597,2022,6,1,5 29 4 13 7 15,2 16 21 30 46 48,,0
sgd_number_classifier,9598,2022,7,1,5 4 13 29 15 7,15 20 28 38 39 40,15,1
sgd_number_classifier,9599,2022,8,1,5 13 4 15 24 7,9 11 32 37 41 47,,0
sgd_number_classifier,9600,2022,9,1,5 13 4 24 15 7,9 15 18 22 25 43,15,1
sgd_number_classifier,9601,2022,10,1,5 13 4 15 18 24,2 22 32 38 39 43,,0
sgd_number_classifier,9602,2022,11,1,5 13 15 4 24 7,6 10 16 30 35 37,,0
sgd_number_classifier,9603,2022,12,1,5 13 15 4 11 24,21 23 25 30 39 46,,0
sgd_number_classifier,9604,2022,13,1,5 13 15 4 11 24,9 10 29 35 36 45,,0
sgd_number_classifier,9605,2022,14,1,5 13 15 4 7 11,2 7 11 13 17 30,7 11 13,3
sgd_number_classifier,9606,2022,15,1,5 13 15 4 7 11,4 5 24 28 37 49,4 5,2
sgd_number_classifier,9607,2022,16,1,5 4 13 15 7 11,13 22 29 31 43 46,13,1
sgd_number_classifier,9608,2022,17,1,5 15 13 4 7 11,17 18 24 29 37 42,,0
sgd_number_classifier,9609,2022,18,1,5 13 15 7 24 11,12 25 27 37 39 41,,0
sgd_number_classifier,9610,2022,19,1,5 15 7 13 24 11,1 3 23 28 41 43,,0
sgd_number_classifier,9611,2022,20,1,5 7 15 13 24 11,6 7 9 30 31 40,7,1
sgd_number_classifier,9612,2022,21,1,5 7 15 13 24 11,1 2 14 18 21 39,,0
sgd_number_classifier,9613,2022,22,1,5 7 15 13 11 4,4 13 31 36 44 47,4 13,2
sgd_number_classifier,9614,2022,23,1,5 7 13 15 4 11,5 6 7 10 22 42,5 7,2
sgd_number_classifier,9615,2022,24,1,5 13 7 15 18 24,21 26 28 34 36 47,,0
sgd_number_classifier,9616,2022,25,1,5 13 15 7 4 18,10 16 21 22 39 47,,0
sgd_number_classifier,9617,2022,26,1,5 13 15 7 4 1,12 20 24 25 37 46,,0
sgd_number_classifier,9618,2022,27,1,5 13 15 7 24 4,3 5 8 20 30 32,5,1
sgd_number_classifier,9619,2022,28,1,5 13 15 7 24 4,2 10 13 22 23 28,13,1
sgd_number_classifier,9620,2022,29,1,5 13 15 7 24 4,9 27 28 31 33 38,,0
sgd_number_classifier,9621,2022,30,1,5 13 15 24 7 4,20 25 29 35 42 47,,0
sgd_number_classifier,9622,2022,31,1,5 13 15 24 7 25,6 15 24 33 34 38,15 24,2
sgd_number_classifier,9623,2022,32,1,5 13 15 24 25 4,2 20 23 34 37 47,,0
sgd_number_classifier,9624,2022,33,1,5 13 15 24 25 4,10 23 33 36 41 49,,0
sgd_number_classifier,9625,2022,34,1,5 13 15 25 24 4,10 11 22 30 41 49,,0
sgd_number_classifier,9626,2022,35,1,5 13 15 22 30 25,9 25 26 28 29 34,25,1
sgd_number_classifier,9627,2022,36,1,5 13 15 25 22 30,4 20 33 34 39 41,,0
sgd_number_classifier,9628,2022,37,1,5 15 25 4 22 13,3 8 32 40 41 45,,0
sgd_number_classifier,9629,2022,38,1,5 15 25 4 22 13,11 15 34 39 41 42,15,1
sgd_number_classifier,9630,2022,39,1,5 15 25 4 22 30,3 26 32 34 43 48,,0
sgd_number_classifier,9631,2022,40,1,5 15 25 4 22 30,3 8 24 28 37 48,,0
sgd_number_classifier,9632,2022,41,1,5 15 25 24 4 22,3 5 13 15 36 47,5 15,2
sgd_number_classifier,9633,2022,42,1,5 15 24 4 22 30,2 5 7 17 19 42,5,1
sgd_number_classifier,9634,2022,43,1,5 15 4 22 30 17,4 20 25 38 43 44,4,1
sgd_number_classifier,9635,2022,44,1,5 15 4 22 30 13,18 23 26 41 42 45,,0
sgd_number_classifier,9636,2022,45,1,5 15 4 22 30 13,3 20 28 29 31 48,,0
sgd_number_classifier,9637,2022,46,1,5 15 4 18 30 13,5 9 21 22 30 48,5 30,2
sgd_number_classifier,9638,2022,47,1,5 15 30 4 18 13,4 16 24 25 36 38,4,1
sgd_number_classifier,9639,2022,48,1,5 15 4 30 18 25,17 23 26 38 42 45,,0
sgd_number_classifier,9640,2022,49,1,5 4 15 30 25 22,9 23 30 32 36 39,30,1
sgd_number_classifier,9641,2022,50,1,5 15 30 4 25 22,2 13 17 24 30 32,30,1
sgd_number_classifier,9642,2022,51,1,5 30 15 4 25 22,2 3 16 28 36 37,,0
sgd_number_classifier,9643,2022,52,1,30 15 4 5 25 13,1 14 20 27 32 41,,0
sgd_number_classifier,9644,2022,53,1,15 30 4 5 25 13,19 20 22 24 25 42,25,1
sgd_number_classifier,9645,2022,54,1,15 30 4 25 5 13,5 11 18 37 39 45,5,1
sgd_number_classifier,9646,2022,55,1,15 30 25 4 13 5,4 11 12 28 35 43,4,1
sgd_number_classifier,9647,2022,56,1,30 15 4 25 13 5,1 18 28 32 34 38,,0
sgd_number_classifier,9648,2022,57,1,15 30 4 25 13 5,8 19 21 30 43 44,30,1
sgd_number_classifier,9649,2022,58,1,30 4 15 25 13 5,9 19 22 29 42 49,,0
sgd_number_classifier,9650,2022,59,1,30 4 15 25 13 5,4 7 13 16 20 43,4 13,2
sgd_number_classifier,9651,2022,60,1,4 30 13 15 16 5,1 9 10 20 21 32,,0
sgd_number_classifier,9652,2022,61,1,4 30 13 16 1 15,1 7 23 44 45 47,1,1
sgd_number_classifier,9653,2022,62,1,4 30 13 1 15 5,6 12 20 26 31 38,,0
sgd_number_classifier,9654,2022,63,1,4 13 1 30 15 5,1 6 15 23 37 41,1 15,2
sgd_number_classifier,9655,2022,64,1,4 13 1 15 30 5,5 12 13 15 21 23,5 13 15,3
sgd_number_classifier,9656,2022,65,1,4 1 15 13 5 41,2 7 18 27 41 45,41,1
sgd_number_classifier,9657,2022,66,1,4 1 15 13 41 16,3 8 24 30 31 37,,0
sgd_number_classifier,9658,2022,67,1,4 1 15 41 30 13,14 29 40 43 46 47,,0
sgd_number_classifier,9659,2022,68,1,4 1 15 41 13 30,3 8 9 17 20 31,,0
sgd_number_classifier,9660,2022,69,1,4 1 15 13 30 16,2 3 18 19 42 45,,0
sgd_number_classifier,9661,2022,70,1,4 15 1 13 30 16,3 15 22 38 44 46,15,1
sgd_number_classifier,9662,2022,71,1,4 15 1 13 16 5,12 13 18 29 31 48,13,1
sgd_number_classifier,9663,2022,72,1,4 15 13 1 16 5,17 29 30 36 38 42,,0
sgd_number_classifier,9664,2022,73,1,4 15 1 16 38 13,3 8 18 29 45 48,,0
sgd_number_classifier,9665,2022,74,1,4 15 1 16 38 13,12 21 27 32 38 42,38,1
sgd_number_classifier,9666,2022,75,1,4 15 1 16 38 13,16 18 19 24 33 44,16,1
sgd_number_classifier,9667,2022,76,1,4 15 1 38 16 13,4 5 24 31 46 47,4,1
sgd_number_classifier,9668,2022,77,1,4 15 1 38 16 13,10 15 18 23 25 35,15,1
sgd_number_classifier,9669,2022,78,1,4 15 1 38 16 13,6 10 11 19 29 34,,0
sgd_number_classifier,9670,2022,79,1,15 4 1 38 16 18,3 22 29 30 34 49,,0
sgd_number_classifier,9671,2022,80,1,4 15 1 16 18 38,13 19 29 35 43 45,,0
sgd_number_classifier,9672,2022,81,1,4 15 1 16 18 38,4 6 9 21 36 46,4,1
sgd_number_classifier,9673,2022,82,1,4 15 1 16 18 41,2 41 42 43 44 49,41,1
sgd_number_classifier,9674,2022,83,1,4 15 1 41 16 18,23 27 32 36 41 48,41,1
sgd_number_classifier,9675,2022,84,1,4 15 1 16 18 41,1 2 6 10 16 25,1 16,2
sgd_number_classifier,9676,2022,85,1,4 1 15 16 18 17,3 4 6 19 34 42,4,1
sgd_number_classifier,9677,2022,86,1,4 1 15 16 18 17,29 30 31 36 43 45,,0
sgd_number_classifier,9678,2022,87,1,4 15 1 16 18 13,7 17 19 21 33 49,,0
sgd_number_classifier,9679,2022,88,1,4 15 1 18 16 17,1 6 11 12 15 16,1 15 16,3
sgd_number_classifier,9680,2022,89,1,4 1 15 16 18 17,7 12 17 24 27 30,17,1
sgd_number_classifier,9681,2022,90,1,4 1 15 16 18 17,1 12 20 22 34 36,1,1
sgd_number_classifier,9682,2022,91,1,4 1 15 16 18 17,17 21 39 41 42 44,17,1
sgd_number_classifier,9683,2022,92,1,4 1 18 15 16 17,12 14 17 21 39 48,17,1
sgd_number_classifier,9684,2022,93,1,4 1 18 15 16 17,7 26 35 45 48 49,,0
sgd_number_classifier,9685,2022,94,1,1 4 18 15 16 17,7 10 25 32 36 44,,0
sgd_number_classifier,9686,2022,95,1,1 4 15 16 17 18,6 13 20 24 35 40,,0
sgd_number_classifier,9687,2022,96,1,1 4 15 16 17 18,4 14 31 32 37 48,4,1
sgd_number_classifier,9688,2022,97,1,1 4 15 16 17 18,12 16 27 31 36 42,16,1
sgd_number_classifier,9689,2022,98,1,1 4 17 15 16 18,14 20 29 30 40 48,,0
sgd_number_classifier,9690,2022,99,1,1 4 15 16 17 18,7 11 18 36 44 48,18,1
sgd_number_classifier,9691,2022,100,1,1 4 15 18 16 17,10 17 20 24 25 28,17,1
sgd_number_classifier,9692,2022,101,1,1 4 15 18 16 17,15 18 23 33 38 39,15 18,2
sgd_number_classifier,9693,2022,102,1,1 4 18 15 17 16,5 13 14 21 27 44,,0
