group,n1,n2,n3,count,recent_count,last_seen_index,gap,frequency_score,recency_score,overdue_score,group_score
9-31-47,9,31,47,11,1,9913,145,0.44,0.25,0.014416,0.464838
15-29-41,15,29,41,15,0,9041,1017,0.6,0.0,0.101114,0.464833
23-33-37,23,33,37,11,1,9911,147,0.44,0.25,0.014615,0.464808
5-12-22,5,12,22,11,1,9910,148,0.44,0.25,0.014715,0.464793
10-22-47,10,22,47,11,1,9910,148,0.44,0.25,0.014715,0.464793
4-32-42,4,32,42,16,0,7563,2495,0.64,0.0,0.248061,0.464791
2-38-46,2,38,46,11,1,9909,149,0.44,0.25,0.014814,0.464778
38-42-46,38,42,46,11,1,9909,149,0.44,0.25,0.014814,0.464778
18-38-42,18,38,42,11,1,9909,149,0.44,0.25,0.014814,0.464778
12-31-39,12,31,39,15,0,9036,1022,0.6,0.0,0.101611,0.464758
17-26-37,17,26,37,11,1,9907,151,0.44,0.25,0.015013,0.464748
26-31-44,26,31,44,11,1,9907,151,0.44,0.25,0.015013,0.464748
16-41-49,16,41,49,11,1,9905,153,0.44,0.25,0.015212,0.464718
16-23-49,16,23,49,11,1,9905,153,0.44,0.25,0.015212,0.464718
16-36-41,16,36,41,11,1,9905,153,0.44,0.25,0.015212,0.464718
3-41-49,3,41,49,11,1,9905,153,0.44,0.25,0.015212,0.464718
3-36-41,3,36,41,11,1,9905,153,0.44,0.25,0.015212,0.464718
3-13-19,3,13,19,11,1,9904,154,0.44,0.25,0.015311,0.464703
15-19-33,15,19,33,11,1,9904,154,0.44,0.25,0.015311,0.464703
3-19-33,3,19,33,11,1,9904,154,0.44,0.25,0.015311,0.464703
41-42-45,41,42,45,11,1,9903,155,0.44,0.25,0.015411,0.464688
5-40-43,5,40,43,11,1,9902,156,0.44,0.25,0.01551,0.464673
20-21-43,20,21,43,11,1,9902,156,0.44,0.25,0.01551,0.464673
7-35-44,7,35,44,11,1,9901,157,0.44,0.25,0.015609,0.464659
2-31-34,2,31,34,11,1,9900,158,0.44,0.25,0.015709,0.464644
2-10-31,2,10,31,11,1,9900,158,0.44,0.25,0.015709,0.464644
29-45-47,29,45,47,15,0,9028,1030,0.6,0.0,0.102406,0.464639
12-24-48,12,24,48,11,1,9899,159,0.44,0.25,0.015808,0.464629
14-24-33,14,24,33,11,1,9899,159,0.44,0.25,0.015808,0.464629
12-24-33,12,24,33,11,1,9899,159,0.44,0.25,0.015808,0.464629
2-23-48,2,23,48,11,1,9898,160,0.44,0.25,0.015908,0.464614
16-34-48,16,34,48,11,1,9898,160,0.44,0.25,0.015908,0.464614
13-16-23,13,16,23,11,1,9898,160,0.44,0.25,0.015908,0.464614
15-24-48,15,24,48,11,1,9897,161,0.44,0.25,0.016007,0.464599
16-24-48,16,24,48,11,1,9897,161,0.44,0.25,0.016007,0.464599
13-15-22,13,15,22,11,1,9896,162,0.44,0.25,0.016107,0.464584
6-17-21,6,17,21,11,1,9895,163,0.44,0.25,0.016206,0.464569
7-21-39,7,21,39,11,1,9895,163,0.44,0.25,0.016206,0.464569
7-17-39,7,17,39,11,1,9895,163,0.44,0.25,0.016206,0.464569
17-21-39,17,21,39,11,1,9895,163,0.44,0.25,0.016206,0.464569
3-15-44,3,15,44,11,1,9894,164,0.44,0.25,0.016305,0.464554
9-35-47,9,35,47,11,1,9894,164,0.44,0.25,0.016305,0.464554
9-24-42,9,24,42,11,1,9893,165,0.44,0.25,0.016405,0.464539
14-20-44,14,20,44,15,0,9021,1037,0.6,0.0,0.103102,0.464535
35-43-46,35,43,46,11,1,9892,166,0.44,0.25,0.016504,0.464524
21-45-46,21,45,46,11,1,9892,166,0.44,0.25,0.016504,0.464524
9-29-40,9,29,40,15,0,9020,1038,0.6,0.0,0.103201,0.46452
2-29-36,2,29,36,11,1,9891,167,0.44,0.25,0.016604,0.464509
15-43-49,15,43,49,11,1,9890,168,0.44,0.25,0.016703,0.464495
23-30-49,23,30,49,11,1,9890,168,0.44,0.25,0.016703,0.464495
14-29-49,14,29,49,11,1,9889,169,0.44,0.25,0.016803,0.46448
14-20-49,14,20,49,11,1,9889,169,0.44,0.25,0.016803,0.46448
10-20-49,10,20,49,11,1,9889,169,0.44,0.25,0.016803,0.46448
20-22-29,20,22,29,11,1,9889,169,0.44,0.25,0.016803,0.46448
14-20-22,14,20,22,11,1,9889,169,0.44,0.25,0.016803,0.46448
10-20-22,10,20,22,11,1,9889,169,0.44,0.25,0.016803,0.46448
22-29-49,22,29,49,11,1,9889,169,0.44,0.25,0.016803,0.46448
5-29-45,5,29,45,11,1,9888,170,0.44,0.25,0.016902,0.464465
33-36-37,33,36,37,15,0,9016,1042,0.6,0.0,0.103599,0.46446
30-36-43,30,36,43,11,1,9887,171,0.44,0.25,0.017001,0.46445
35-38-47,35,38,47,11,1,9886,172,0.44,0.25,0.017101,0.464435
26-34-42,26,34,42,11,1,9885,173,0.44,0.25,0.0172,0.46442
16-42-45,16,42,45,11,1,9885,173,0.44,0.25,0.0172,0.46442
16-26-45,16,26,45,11,1,9885,173,0.44,0.25,0.0172,0.46442
1-17-39,1,17,39,15,0,9013,1045,0.6,0.0,0.103897,0.464415
6-23-34,6,23,34,11,1,9884,174,0.44,0.25,0.0173,0.464405
23-24-34,23,24,34,11,1,9884,174,0.44,0.25,0.0173,0.464405
8-24-34,8,24,34,11,1,9884,174,0.44,0.25,0.0173,0.464405
2-20-23,2,20,23,11,1,9883,175,0.44,0.25,0.017399,0.46439
9-38-41,9,38,41,11,1,9882,176,0.44,0.25,0.017499,0.464375
9-26-41,9,26,41,11,1,9882,176,0.44,0.25,0.017499,0.464375
5-6-38,5,6,38,11,1,9882,176,0.44,0.25,0.017499,0.464375
5-38-41,5,38,41,11,1,9882,176,0.44,0.25,0.017499,0.464375
6-9-38,6,9,38,11,1,9882,176,0.44,0.25,0.017499,0.464375
5-9-41,5,9,41,11,1,9882,176,0.44,0.25,0.017499,0.464375
5-6-41,5,6,41,11,1,9882,176,0.44,0.25,0.017499,0.464375
22-28-43,22,28,43,16,0,7535,2523,0.64,0.0,0.250845,0.464373
12-29-48,12,29,48,11,1,9881,177,0.44,0.25,0.017598,0.46436
1-26-28,1,26,28,15,0,9009,1049,0.6,0.0,0.104295,0.464356
17-30-48,17,30,48,11,1,9880,178,0.44,0.25,0.017697,0.464345
7-25-31,7,25,31,15,0,9008,1050,0.6,0.0,0.104395,0.464341
7-31-48,7,31,48,15,0,9008,1050,0.6,0.0,0.104395,0.464341
20-30-42,20,30,42,11,1,9879,179,0.44,0.25,0.017797,0.46433
19-39-42,19,39,42,11,1,9878,180,0.44,0.25,0.017896,0.464316
27-32-34,27,32,34,11,1,9877,181,0.44,0.25,0.017996,0.464301
27-37-45,27,37,45,11,1,9877,181,0.44,0.25,0.017996,0.464301
3-34-45,3,34,45,11,1,9877,181,0.44,0.25,0.017996,0.464301
1-19-36,1,19,36,11,1,9876,182,0.44,0.25,0.018095,0.464286
1-19-23,1,19,23,11,1,9876,182,0.44,0.25,0.018095,0.464286
12-28-32,12,28,32,11,1,9875,183,0.44,0.25,0.018194,0.464271
11-12-32,11,12,32,11,1,9875,183,0.44,0.25,0.018194,0.464271
25-35-45,25,35,45,15,0,9003,1055,0.6,0.0,0.104892,0.464266
13-41-43,13,41,43,11,1,9874,184,0.44,0.25,0.018294,0.464256
11-14-43,11,14,43,11,1,9874,184,0.44,0.25,0.018294,0.464256
14-41-43,14,41,43,11,1,9874,184,0.44,0.25,0.018294,0.464256
5-21-47,5,21,47,11,1,9873,185,0.44,0.25,0.018393,0.464241
21-22-47,21,22,47,11,1,9873,185,0.44,0.25,0.018393,0.464241
18-33-44,18,33,44,11,1,9871,187,0.44,0.25,0.018592,0.464211
8-12-48,8,12,48,11,1,9870,188,0.44,0.25,0.018692,0.464196
8-12-37,8,12,37,11,1,9870,188,0.44,0.25,0.018692,0.464196
1-3-8,1,3,8,11,1,9870,188,0.44,0.25,0.018692,0.464196
1-3-48,1,3,48,11,1,9870,188,0.44,0.25,0.018692,0.464196
3-12-48,3,12,48,11,1,9870,188,0.44,0.25,0.018692,0.464196
3-12-37,3,12,37,11,1,9870,188,0.44,0.25,0.018692,0.464196
1-18-43,1,18,43,11,1,9869,189,0.44,0.25,0.018791,0.464181
4-10-21,4,10,21,11,1,9868,190,0.44,0.25,0.01889,0.464166
10-21-22,10,21,22,11,1,9868,190,0.44,0.25,0.01889,0.464166
2-4-21,2,4,21,11,1,9868,190,0.44,0.25,0.01889,0.464166
4-10-22,4,10,22,11,1,9868,190,0.44,0.25,0.01889,0.464166
20-46-49,20,46,49,15,0,8996,1062,0.6,0.0,0.105588,0.464162
2-13-32,2,13,32,11,1,9867,191,0.44,0.25,0.01899,0.464152
23-25-32,23,25,32,11,1,9867,191,0.44,0.25,0.01899,0.464152
11-25-32,11,25,32,11,1,9867,191,0.44,0.25,0.01899,0.464152
22-33-36,22,33,36,11,1,9866,192,0.44,0.25,0.019089,0.464137
25-29-42,25,29,42,11,1,9865,193,0.44,0.25,0.019189,0.464122
7-22-29,7,22,29,11,1,9865,193,0.44,0.25,0.019189,0.464122
5-23-28,5,23,28,11,1,9864,194,0.44,0.25,0.019288,0.464107
4-23-31,4,23,31,11,1,9864,194,0.44,0.25,0.019288,0.464107
8-25-40,8,25,40,11,1,9862,196,0.44,0.25,0.019487,0.464077
8-38-40,8,38,40,11,1,9862,196,0.44,0.25,0.019487,0.464077
15-20-34,15,20,34,11,1,9861,197,0.44,0.25,0.019586,0.464062
16-27-35,16,27,35,11,1,9860,198,0.44,0.25,0.019686,0.464047
35-39-41,35,39,41,11,1,9860,198,0.44,0.25,0.019686,0.464047
1-17-37,1,17,37,11,1,9859,199,0.44,0.25,0.019785,0.464032
14-29-37,14,29,37,11,1,9859,199,0.44,0.25,0.019785,0.464032
1-14-17,1,14,17,11,1,9859,199,0.44,0.25,0.019785,0.464032
28-36-42,28,36,42,15,0,8987,1071,0.6,0.0,0.106482,0.464028
2-18-23,2,18,23,11,1,9858,200,0.44,0.25,0.019885,0.464017
7-15-36,7,15,36,11,1,9857,201,0.44,0.25,0.019984,0.464002
24-36-45,24,36,45,11,1,9857,201,0.44,0.25,0.019984,0.464002
32-35-44,32,35,44,11,1,9856,202,0.44,0.25,0.020084,0.463987
9-30-37,9,30,37,11,1,9855,203,0.44,0.25,0.020183,0.463973
16-35-42,16,35,42,11,1,9855,203,0.44,0.25,0.020183,0.463973
4-5-34,4,5,34,11,1,9854,204,0.44,0.25,0.020282,0.463958
5-18-23,5,18,23,11,1,9854,204,0.44,0.25,0.020282,0.463958
5-18-34,5,18,34,11,1,9854,204,0.44,0.25,0.020282,0.463958
15-29-47,15,29,47,15,0,8982,1076,0.6,0.0,0.10698,0.463953
13-23-26,13,23,26,11,1,9853,205,0.44,0.25,0.020382,0.463943
23-26-38,23,26,38,11,1,9853,205,0.44,0.25,0.020382,0.463943
23-26-42,23,26,42,11,1,9853,205,0.44,0.25,0.020382,0.463943
9-30-38,9,30,38,11,1,9852,206,0.44,0.25,0.020481,0.463928
9-24-48,9,24,48,11,1,9852,206,0.44,0.25,0.020481,0.463928
24-48-49,24,48,49,11,1,9852,206,0.44,0.25,0.020481,0.463928
22-30-32,22,30,32,15,0,8980,1078,0.6,0.0,0.107178,0.463923
32-35-40,32,35,40,11,1,9851,207,0.44,0.25,0.020581,0.463913
18-35-43,18,35,43,11,1,9851,207,0.44,0.25,0.020581,0.463913
32-35-43,32,35,43,11,1,9851,207,0.44,0.25,0.020581,0.463913
35-40-41,35,40,41,11,1,9851,207,0.44,0.25,0.020581,0.463913
18-40-43,18,40,43,11,1,9851,207,0.44,0.25,0.020581,0.463913
25-30-38,25,30,38,11,1,9850,208,0.44,0.25,0.02068,0.463898
29-30-33,29,30,33,11,1,9850,208,0.44,0.25,0.02068,0.463898
25-29-36,25,29,36,11,1,9850,208,0.44,0.25,0.02068,0.463898
25-30-36,25,30,36,11,1,9850,208,0.44,0.25,0.02068,0.463898
29-30-38,29,30,38,11,1,9850,208,0.44,0.25,0.02068,0.463898
4-5-9,4,5,9,15,0,8978,1080,0.6,0.0,0.107377,0.463893
5-27-37,5,27,37,15,0,8978,1080,0.6,0.0,0.107377,0.463893
16-24-35,16,24,35,11,1,9849,209,0.44,0.25,0.020779,0.463883
23-26-46,23,26,46,15,0,8977,1081,0.6,0.0,0.107477,0.463879
13-39-43,13,39,43,11,1,9848,210,0.44,0.25,0.020879,0.463868
13-17-39,13,17,39,11,1,9848,210,0.44,0.25,0.020879,0.463868
6-13-39,6,13,39,11,1,9848,210,0.44,0.25,0.020879,0.463868
1-6-38,1,6,38,11,1,9846,212,0.44,0.25,0.021078,0.463838
1-26-38,1,26,38,11,1,9846,212,0.44,0.25,0.021078,0.463838
15-25-27,15,25,27,11,1,9845,213,0.44,0.25,0.021177,0.463823
1-17-28,1,17,28,15,0,8973,1085,0.6,0.0,0.107874,0.463819
16-18-32,16,18,32,11,1,9844,214,0.44,0.25,0.021277,0.463809
18-31-37,18,31,37,11,1,9844,214,0.44,0.25,0.021277,0.463809
16-32-41,16,32,41,11,1,9844,214,0.44,0.25,0.021277,0.463809
10-29-48,10,29,48,15,0,8972,1086,0.6,0.0,0.107974,0.463804
20-26-38,20,26,38,11,1,9843,215,0.44,0.25,0.021376,0.463794
19-26-38,19,26,38,11,1,9843,215,0.44,0.25,0.021376,0.463794
19-20-38,19,20,38,11,1,9843,215,0.44,0.25,0.021376,0.463794
15-26-38,15,26,38,11,1,9843,215,0.44,0.25,0.021376,0.463794
20-35-37,20,35,37,15,0,8971,1087,0.6,0.0,0.108073,0.463789
20-35-48,20,35,48,15,0,8971,1087,0.6,0.0,0.108073,0.463789
10-19-47,10,19,47,11,1,9842,216,0.44,0.25,0.021475,0.463779
10-19-37,10,19,37,11,1,9842,216,0.44,0.25,0.021475,0.463779
10-37-47,10,37,47,11,1,9842,216,0.44,0.25,0.021475,0.463779
10-46-47,10,46,47,11,1,9842,216,0.44,0.25,0.021475,0.463779
9-17-28,9,17,28,11,1,9841,217,0.44,0.25,0.021575,0.463764
9-17-43,9,17,43,11,1,9841,217,0.44,0.25,0.021575,0.463764
4-15-17,4,15,17,11,1,9841,217,0.44,0.25,0.021575,0.463764
6-17-27,6,17,27,11,1,9840,218,0.44,0.25,0.021674,0.463749
6-27-36,6,27,36,11,1,9840,218,0.44,0.25,0.021674,0.463749
15-22-36,15,22,36,11,1,9840,218,0.44,0.25,0.021674,0.463749
22-27-36,22,27,36,11,1,9840,218,0.44,0.25,0.021674,0.463749
6-22-27,6,22,27,11,1,9840,218,0.44,0.25,0.021674,0.463749
4-23-48,4,23,48,11,1,9839,219,0.44,0.25,0.021774,0.463734
4-17-38,4,17,38,11,1,9839,219,0.44,0.25,0.021774,0.463734
30-37-44,30,37,44,11,1,9838,220,0.44,0.25,0.021873,0.463719
27-33-44,27,33,44,11,1,9838,220,0.44,0.25,0.021873,0.463719
11-14-34,11,14,34,11,1,9837,221,0.44,0.25,0.021973,0.463704
19-21-38,19,21,38,15,0,8964,1094,0.6,0.0,0.108769,0.463685
7-29-30,7,29,30,11,1,9835,223,0.44,0.25,0.022171,0.463674
29-30-35,29,30,35,11,1,9835,223,0.44,0.25,0.022171,0.463674
29-31-35,29,31,35,11,1,9835,223,0.44,0.25,0.022171,0.463674
7-29-34,7,29,34,11,1,9835,223,0.44,0.25,0.022171,0.463674
31-34-35,31,34,35,11,1,9835,223,0.44,0.25,0.022171,0.463674
7-34-35,7,34,35,11,1,9835,223,0.44,0.25,0.022171,0.463674
8-31-44,8,31,44,11,1,9834,224,0.44,0.25,0.022271,0.463659
9-26-46,9,26,46,11,1,9833,225,0.44,0.25,0.02237,0.463644
9-26-49,9,26,49,11,1,9833,225,0.44,0.25,0.02237,0.463644
9-32-49,9,32,49,11,1,9833,225,0.44,0.25,0.02237,0.463644
9-18-46,9,18,46,11,1,9833,225,0.44,0.25,0.02237,0.463644
9-26-32,9,26,32,11,1,9833,225,0.44,0.25,0.02237,0.463644
17-25-34,17,25,34,15,0,8961,1097,0.6,0.0,0.109067,0.46364
4-14-44,4,14,44,11,1,9832,226,0.44,0.25,0.02247,0.46363
30-44-48,30,44,48,15,0,8960,1098,0.6,0.0,0.109167,0.463625
12-24-34,12,24,34,11,1,9831,227,0.44,0.25,0.022569,0.463615
34-35-39,34,35,39,11,1,9830,228,0.44,0.25,0.022669,0.4636
27-34-49,27,34,49,11,1,9830,228,0.44,0.25,0.022669,0.4636
27-34-35,27,34,35,11,1,9830,228,0.44,0.25,0.022669,0.4636
18-20-31,18,20,31,11,1,9829,229,0.44,0.25,0.022768,0.463585
2-21-31,2,21,31,11,1,9829,229,0.44,0.25,0.022768,0.463585
2-31-46,2,31,46,11,1,9829,229,0.44,0.25,0.022768,0.463585
19-28-44,19,28,44,11,1,9828,230,0.44,0.25,0.022867,0.46357
2-28-44,2,28,44,11,1,9828,230,0.44,0.25,0.022867,0.46357
2-25-40,2,25,40,15,0,8956,1102,0.6,0.0,0.109565,0.463565
10-13-14,10,13,14,11,1,9827,231,0.44,0.25,0.022967,0.463555
13-14-26,13,14,26,11,1,9827,231,0.44,0.25,0.022967,0.463555
3-6-40,3,6,40,11,1,9826,232,0.44,0.25,0.023066,0.46354
6-17-40,6,17,40,11,1,9826,232,0.44,0.25,0.023066,0.46354
14-22-37,14,22,37,11,1,9825,233,0.44,0.25,0.023166,0.463525
1-33-45,1,33,45,11,1,9824,234,0.44,0.25,0.023265,0.46351
6-11-17,6,11,17,11,1,9823,235,0.44,0.25,0.023364,0.463495
6-11-18,6,11,18,11,1,9823,235,0.44,0.25,0.023364,0.463495
11-17-43,11,17,43,11,1,9823,235,0.44,0.25,0.023364,0.463495
18-19-43,18,19,43,11,1,9823,235,0.44,0.25,0.023364,0.463495
16-19-35,16,19,35,11,1,9822,236,0.44,0.25,0.023464,0.46348
16-35-47,16,35,47,11,1,9822,236,0.44,0.25,0.023464,0.46348
16-39-47,16,39,47,11,1,9822,236,0.44,0.25,0.023464,0.46348
8-19-39,8,19,39,11,1,9822,236,0.44,0.25,0.023464,0.46348
4-7-44,4,7,44,15,0,8950,1108,0.6,0.0,0.110161,0.463476
4-22-42,4,22,42,11,1,9821,237,0.44,0.25,0.023563,0.463466
4-22-44,4,22,44,11,1,9821,237,0.44,0.25,0.023563,0.463466
11-36-39,11,36,39,11,1,9819,239,0.44,0.25,0.023762,0.463436
19-20-46,19,20,46,11,1,9818,240,0.44,0.25,0.023862,0.463421
12-19-46,12,19,46,11,1,9818,240,0.44,0.25,0.023862,0.463421
14-37-48,14,37,48,11,1,9817,241,0.44,0.25,0.023961,0.463406
1-8-9,1,8,9,15,0,8945,1113,0.6,0.0,0.110658,0.463401
8-14-16,8,14,16,11,1,9816,242,0.44,0.25,0.02406,0.463391
14-20-34,14,20,34,11,1,9816,242,0.44,0.25,0.02406,0.463391
3-17-25,3,17,25,11,1,9815,243,0.44,0.25,0.02416,0.463376
2-17-36,2,17,36,11,1,9815,243,0.44,0.25,0.02416,0.463376
2-23-41,2,23,41,11,1,9814,244,0.44,0.25,0.024259,0.463361
20-37-39,20,37,39,11,1,9813,245,0.44,0.25,0.024359,0.463346
8-36-47,8,36,47,11,1,9812,246,0.44,0.25,0.024458,0.463331
8-31-47,8,31,47,11,1,9812,246,0.44,0.25,0.024458,0.463331
8-19-36,8,19,36,11,1,9812,246,0.44,0.25,0.024458,0.463331
13-31-39,13,31,39,11,1,9811,247,0.44,0.25,0.024558,0.463316
31-39-47,31,39,47,11,1,9811,247,0.44,0.25,0.024558,0.463316
31-41-47,31,41,47,11,1,9811,247,0.44,0.25,0.024558,0.463316
12-15-19,12,15,19,11,1,9810,248,0.44,0.25,0.024657,0.463301
4-15-34,4,15,34,11,1,9810,248,0.44,0.25,0.024657,0.463301
15-19-34,15,19,34,11,1,9810,248,0.44,0.25,0.024657,0.463301
3-15-23,3,15,23,11,1,9809,249,0.44,0.25,0.024756,0.463287
15-23-48,15,23,48,11,1,9809,249,0.44,0.25,0.024756,0.463287
3-15-42,3,15,42,11,1,9809,249,0.44,0.25,0.024756,0.463287
15-42-48,15,42,48,11,1,9809,249,0.44,0.25,0.024756,0.463287
23-26-44,23,26,44,15,0,8937,1121,0.6,0.0,0.111454,0.463282
1-4-20,1,4,20,15,0,8932,1126,0.6,0.0,0.111951,0.463207
9-29-37,9,29,37,15,0,8930,1128,0.6,0.0,0.11215,0.463178
1-24-41,1,24,41,15,0,8929,1129,0.6,0.0,0.112249,0.463163
11-32-44,11,32,44,15,0,8927,1131,0.6,0.0,0.112448,0.463133
12-41-43,12,41,43,15,0,8926,1132,0.6,0.0,0.112547,0.463118
29-38-40,29,38,40,15,0,8919,1139,0.6,0.0,0.113243,0.463014
34-38-40,34,38,40,15,0,8919,1139,0.6,0.0,0.113243,0.463014
13-38-47,13,38,47,15,0,8913,1145,0.6,0.0,0.11384,0.462924
2-18-32,2,18,32,15,0,8912,1146,0.6,0.0,0.113939,0.462909
8-30-48,8,30,48,15,0,8906,1152,0.6,0.0,0.114536,0.46282
4-11-45,4,11,45,15,0,8896,1162,0.6,0.0,0.11553,0.462671
27-36-37,27,36,37,15,0,8883,1175,0.6,0.0,0.116822,0.462477
19-32-44,19,32,44,15,0,8880,1178,0.6,0.0,0.117121,0.462432
12-35-47,12,35,47,15,0,8877,1181,0.6,0.0,0.117419,0.462387
5-8-37,5,8,37,15,0,8874,1184,0.6,0.0,0.117717,0.462342
29-38-43,29,38,43,15,0,8871,1187,0.6,0.0,0.118016,0.462298
2-9-13,2,9,13,15,0,8870,1188,0.6,0.0,0.118115,0.462283
8-14-31,8,14,31,15,0,8867,1191,0.6,0.0,0.118413,0.462238
10-18-32,10,18,32,15,0,8865,1193,0.6,0.0,0.118612,0.462208
4-21-47,4,21,47,15,0,8863,1195,0.6,0.0,0.118811,0.462178
20-39-48,20,39,48,15,0,8856,1202,0.6,0.0,0.119507,0.462074
1-3-6,1,3,6,15,0,8854,1204,0.6,0.0,0.119706,0.462044
1-3-14,1,3,14,15,0,8854,1204,0.6,0.0,0.119706,0.462044
13-20-34,13,20,34,15,0,8847,1211,0.6,0.0,0.120402,0.46194
36-37-40,36,37,40,15,0,8839,1219,0.6,0.0,0.121197,0.46182
7-9-13,7,9,13,15,0,8838,1220,0.6,0.0,0.121296,0.461806
31-33-46,31,33,46,15,0,8828,1230,0.6,0.0,0.122291,0.461656
13-37-43,13,37,43,15,0,8822,1236,0.6,0.0,0.122887,0.461567
6-10-49,6,10,49,15,0,8821,1237,0.6,0.0,0.122987,0.461552
6-29-49,6,29,49,15,0,8819,1239,0.6,0.0,0.123186,0.461522
10-29-32,10,29,32,15,0,8817,1241,0.6,0.0,0.123384,0.461492
17-22-31,17,22,31,15,0,8810,1248,0.6,0.0,0.12408,0.461388
10-38-40,10,38,40,15,0,8808,1250,0.6,0.0,0.124279,0.461358
12-30-38,12,30,38,15,0,8798,1260,0.6,0.0,0.125273,0.461209
25-32-43,25,32,43,15,0,8797,1261,0.6,0.0,0.125373,0.461194
8-14-19,8,14,19,15,0,8796,1262,0.6,0.0,0.125472,0.461179
10-31-46,10,31,46,15,0,8795,1263,0.6,0.0,0.125572,0.461164
17-18-45,17,18,45,15,0,8794,1264,0.6,0.0,0.125671,0.461149
9-26-36,9,26,36,15,0,8790,1268,0.6,0.0,0.126069,0.46109
33-48-49,33,48,49,15,0,8789,1269,0.6,0.0,0.126168,0.461075
5-25-40,5,25,40,15,0,8787,1271,0.6,0.0,0.126367,0.461045
4-41-42,4,41,42,15,0,8781,1277,0.6,0.0,0.126964,0.460955
30-44-49,30,44,49,15,0,8780,1278,0.6,0.0,0.127063,0.460941
22-26-36,22,26,36,15,0,8778,1280,0.6,0.0,0.127262,0.460911
14-35-46,14,35,46,15,0,8777,1281,0.6,0.0,0.127361,0.460896
8-32-39,8,32,39,15,0,8775,1283,0.6,0.0,0.12756,0.460866
11-41-48,11,41,48,15,0,8773,1285,0.6,0.0,0.127759,0.460836
4-8-38,4,8,38,15,0,8765,1293,0.6,0.0,0.128554,0.460717
8-43-47,8,43,47,15,0,8764,1294,0.6,0.0,0.128654,0.460702
33-41-43,33,41,43,15,0,8760,1298,0.6,0.0,0.129052,0.460642
19-33-38,19,33,38,15,0,8760,1298,0.6,0.0,0.129052,0.460642
13-20-41,13,20,41,15,0,8754,1304,0.6,0.0,0.129648,0.460553
36-41-46,36,41,46,15,0,8752,1306,0.6,0.0,0.129847,0.460523
6-37-48,6,37,48,15,0,8751,1307,0.6,0.0,0.129946,0.460508
13-26-29,13,26,29,15,0,8747,1311,0.6,0.0,0.130344,0.460448
21-32-34,21,32,34,15,0,8739,1319,0.6,0.0,0.131139,0.460329
31-39-43,31,39,43,15,0,8726,1332,0.6,0.0,0.132432,0.460135
5-6-45,5,6,45,15,0,8725,1333,0.6,0.0,0.132531,0.46012
7-9-37,7,9,37,15,0,8720,1338,0.6,0.0,0.133028,0.460046
11-24-25,11,24,25,15,0,8718,1340,0.6,0.0,0.133227,0.460016
10-28-44,10,28,44,15,0,8715,1343,0.6,0.0,0.133526,0.459971
13-34-42,13,34,42,15,0,8707,1351,0.6,0.0,0.134321,0.459852
7-26-31,7,26,31,15,0,8698,1360,0.6,0.0,0.135216,0.459718
11-27-43,11,27,43,15,0,8695,1363,0.6,0.0,0.135514,0.459673
37-38-49,37,38,49,15,0,8689,1369,0.6,0.0,0.136111,0.459583
9-11-21,9,11,21,15,0,8675,1383,0.6,0.0,0.137502,0.459375
1-6-30,1,6,30,15,0,8671,1387,0.6,0.0,0.1379,0.459315
37-43-44,37,43,44,15,0,8667,1391,0.6,0.0,0.138298,0.459255
2-5-38,2,5,38,15,0,8664,1394,0.6,0.0,0.138596,0.459211
7-26-36,7,26,36,15,0,8642,1416,0.6,0.0,0.140783,0.458882
13-16-24,13,16,24,15,0,8633,1425,0.6,0.0,0.141678,0.458748
2-4-24,2,4,24,15,0,8633,1425,0.6,0.0,0.141678,0.458748
11-26-46,11,26,46,15,0,8628,1430,0.6,0.0,0.142175,0.458674
7-13-28,7,13,28,15,0,8623,1435,0.6,0.0,0.142672,0.458599
2-22-33,2,22,33,15,0,8621,1437,0.6,0.0,0.142871,0.458569
1-16-36,1,16,36,15,0,8618,1440,0.6,0.0,0.14317,0.458525
6-40-45,6,40,45,15,0,8604,1454,0.6,0.0,0.144562,0.458316
3-28-32,3,28,32,15,0,8603,1455,0.6,0.0,0.144661,0.458301
14-28-31,14,28,31,15,0,8602,1456,0.6,0.0,0.14476,0.458286
7-14-36,7,14,36,15,0,8592,1466,0.6,0.0,0.145755,0.458137
21-25-37,21,25,37,16,0,7112,2946,0.64,0.0,0.292901,0.458065
2-3-24,2,3,24,15,0,8580,1478,0.6,0.0,0.146948,0.457958
18-34-43,18,34,43,15,0,8559,1499,0.6,0.0,0.149036,0.457645
26-32-36,26,32,36,15,0,8545,1513,0.6,0.0,0.150428,0.457436
26-29-36,26,29,36,15,0,8540,1518,0.6,0.0,0.150925,0.457361
10-41-46,10,41,46,15,0,8533,1525,0.6,0.0,0.151621,0.457257
18-41-49,18,41,49,15,0,8517,1541,0.6,0.0,0.153211,0.457018
19-41-49,19,41,49,15,0,8517,1541,0.6,0.0,0.153211,0.457018
16-43-49,16,43,49,15,0,8514,1544,0.6,0.0,0.15351,0.456974
22-24-37,22,24,37,15,0,8513,1545,0.6,0.0,0.153609,0.456959
26-38-48,26,38,48,15,0,8509,1549,0.6,0.0,0.154007,0.456899
8-35-46,8,35,46,15,0,8504,1554,0.6,0.0,0.154504,0.456824
28-45-46,28,45,46,15,0,8498,1560,0.6,0.0,0.1551,0.456735
9-22-34,9,22,34,15,0,8495,1563,0.6,0.0,0.155399,0.45669
