draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url
4422,,1,4,8,30,45,48,1999,19,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4423,,13,17,22,25,32,40,1999,19,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4424,,7,30,32,33,37,49,1999,20,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4425,,4,21,24,26,37,48,1999,20,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4426,,11,20,26,42,46,49,1999,20,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4427,,11,17,19,22,35,43,1999,21,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4428,,4,10,16,19,30,33,1999,21,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4429,,11,21,24,25,33,37,1999,21,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4430,,14,21,31,36,39,43,1999,22,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4431,,2,7,26,27,36,47,1999,22,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4432,,16,28,32,40,41,45,1999,22,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4433,,13,26,31,40,46,47,1999,23,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4434,,3,10,20,26,27,29,1999,23,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4435,,1,22,23,29,39,49,1999,23,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4436,,1,6,10,15,37,49,1999,24,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4437,,2,11,22,32,41,48,1999,24,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4438,,5,6,7,27,31,45,1999,24,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4439,,1,7,20,25,27,37,1999,25,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4440,,12,15,29,31,46,47,1999,25,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4441,,6,10,33,34,42,49,1999,25,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4442,,7,29,31,32,38,45,1999,26,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4443,,14,22,44,45,47,48,1999,26,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4444,,6,18,19,22,25,47,1999,26,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4445,,5,14,19,22,25,40,1999,27,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4446,,6,8,19,39,41,49,1999,27,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4447,,3,5,10,30,40,46,1999,27,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4448,,15,22,29,33,36,39,1999,28,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4449,,3,6,12,14,16,18,1999,28,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4450,,4,8,11,14,17,35,1999,28,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4451,,11,19,34,35,41,44,1999,29,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4452,,3,7,18,27,28,44,1999,29,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4453,,9,16,17,36,39,43,1999,29,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4454,,10,24,32,34,37,38,1999,30,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4455,,6,17,26,30,32,33,1999,30,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4456,,9,11,16,18,22,39,1999,30,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4457,,1,10,16,31,33,40,1999,31,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4458,,4,21,25,32,35,41,1999,31,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4459,,4,6,7,20,25,38,1999,31,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4460,,21,29,35,37,38,48,1999,32,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4461,,7,18,35,45,46,48,1999,32,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4462,,1,5,18,27,32,46,1999,32,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4463,,6,10,25,31,32,33,1999,33,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4464,,10,13,14,17,35,42,1999,33,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4465,,19,28,31,33,35,44,1999,33,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4466,,11,20,24,25,28,33,1999,34,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4467,,1,9,12,21,22,36,1999,34,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4468,,10,13,26,39,41,44,1999,34,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4469,,16,22,38,40,47,49,1999,35,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4470,,3,5,9,20,25,39,1999,35,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4471,,2,3,11,13,18,38,1999,35,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4472,,11,12,16,17,20,41,1999,36,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4473,,5,9,18,20,29,42,1999,36,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4474,,9,10,15,23,39,45,1999,36,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4475,,4,19,24,32,43,48,1999,37,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4476,,3,8,15,24,27,34,1999,37,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4477,,2,3,7,10,21,22,1999,37,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4478,,7,10,16,18,35,37,1999,38,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4479,,10,19,21,35,46,47,1999,38,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4480,,7,11,17,22,45,49,1999,38,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4481,,10,12,20,31,39,44,1999,39,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4482,,10,27,35,36,44,48,1999,39,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4483,,6,21,37,41,46,49,1999,39,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4484,,7,8,25,30,35,45,1999,40,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4485,,14,17,18,35,36,39,1999,40,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4486,,3,5,10,16,19,27,1999,40,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4487,,5,6,10,19,27,32,1999,41,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4488,,1,13,14,30,37,43,1999,41,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4489,,20,22,25,35,41,49,1999,41,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4490,,6,27,37,39,42,49,1999,42,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4491,,4,7,19,25,27,49,1999,42,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4492,,6,11,22,30,32,47,1999,42,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4493,,30,39,42,43,46,48,1999,43,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4494,,14,18,29,31,43,48,1999,43,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4495,,3,6,13,18,31,35,1999,43,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4496,,11,13,20,29,36,39,1999,44,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4497,,14,17,19,20,32,39,1999,44,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4498,,11,19,26,30,35,40,1999,44,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4499,,2,5,19,32,41,44,1999,45,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4500,,17,19,33,38,41,43,1999,45,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4501,,5,12,16,17,21,46,1999,45,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4502,,8,10,14,19,39,49,1999,46,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4503,,2,7,15,17,40,45,1999,46,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4504,,4,11,21,40,41,46,1999,46,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4505,,4,11,17,30,42,46,1999,47,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4506,,4,8,11,13,27,29,1999,47,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4507,,19,30,41,44,48,49,1999,47,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4508,,1,7,17,23,25,32,1999,48,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4509,,14,18,20,27,46,49,1999,48,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4510,,9,19,29,40,43,49,1999,48,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4511,,11,13,25,27,28,35,1999,49,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4512,,7,8,14,16,28,32,1999,49,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4513,,3,23,31,35,37,48,1999,49,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4514,,13,14,21,29,37,47,1999,50,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4515,,2,27,31,37,41,49,1999,50,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4516,,1,4,6,7,15,31,1999,50,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4517,,4,9,19,23,24,43,1999,51,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4518,,2,12,17,20,22,48,1999,51,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4519,,10,18,23,35,36,49,1999,51,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4520,,7,11,17,26,34,46,1999,52,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4521,,4,6,16,25,26,32,1999,52,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4522,,8,14,25,31,32,49,1999,52,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4523,,27,30,35,36,37,47,1999,53,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4524,,14,19,28,35,39,47,1999,53,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4525,,1,24,36,37,39,41,1999,53,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4526,,1,3,8,16,27,44,1999,54,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4527,,9,16,19,27,34,37,1999,54,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4528,,3,7,9,19,22,35,1999,54,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4529,,2,12,15,25,30,35,1999,55,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4530,,16,18,26,29,30,49,1999,55,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4531,,10,19,26,28,33,38,1999,55,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4532,,13,16,18,38,43,47,1999,56,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4533,,14,15,18,21,33,37,1999,56,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4534,,1,11,24,31,35,45,1999,56,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4535,,4,18,27,32,35,41,1999,57,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4536,,5,20,30,34,38,45,1999,57,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4537,,12,20,30,35,39,46,1999,57,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4538,,20,25,34,38,44,46,1999,58,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4539,,6,20,24,37,42,47,1999,58,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4540,,6,14,21,31,34,36,1999,58,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4541,,1,3,34,41,43,46,1999,59,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4542,,10,13,31,33,40,45,1999,59,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4543,,3,15,18,22,40,42,1999,59,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4544,,10,14,20,25,41,46,1999,60,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4545,,6,18,42,43,44,49,1999,60,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4546,,1,28,33,34,40,43,1999,60,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4547,,1,10,11,17,28,44,1999,61,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4548,,4,12,16,18,28,34,1999,61,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4549,,18,22,26,27,38,49,1999,61,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4550,,1,6,9,12,23,35,1999,62,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4551,,6,7,20,32,35,48,1999,62,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4552,,4,9,12,21,43,46,1999,62,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4553,,16,18,19,24,33,37,1999,63,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4554,,12,20,22,31,39,40,1999,63,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4555,,3,8,13,15,37,49,1999,63,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4556,,9,16,22,34,36,40,1999,64,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4557,,11,12,19,38,47,49,1999,64,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4558,,6,12,14,20,46,48,1999,64,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4559,,15,19,26,32,46,47,1999,65,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4560,,1,2,6,28,29,46,1999,65,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4561,,5,8,23,37,39,44,1999,65,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4562,,4,21,25,27,39,43,1999,66,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4563,,3,14,20,31,39,46,1999,66,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4564,,5,10,17,22,37,46,1999,66,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4565,,12,19,33,44,47,48,1999,67,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4566,,10,38,43,44,45,46,1999,67,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4567,,1,3,13,30,32,36,1999,67,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4568,,4,8,15,17,21,30,1999,68,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4569,,1,18,23,30,38,43,1999,68,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4570,,4,5,8,25,43,48,1999,68,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4571,,1,4,11,17,19,41,1999,69,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4572,,1,15,16,17,23,36,1999,69,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4573,,9,13,22,38,46,47,1999,69,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4574,,3,22,24,29,37,43,1999,70,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4575,,4,22,24,31,40,41,1999,70,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4576,,2,11,18,26,45,46,1999,70,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4577,,1,2,17,33,36,41,1999,71,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4578,,26,27,36,42,45,47,1999,71,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4579,,6,8,21,30,34,36,1999,71,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4580,,19,21,28,40,42,43,1999,72,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4581,,1,3,6,12,28,37,1999,72,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4582,,5,27,28,31,34,43,1999,72,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4583,,16,22,25,29,44,47,1999,73,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4584,,2,4,26,33,41,49,1999,73,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4585,,1,6,14,16,30,37,1999,73,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4586,,6,24,28,33,36,48,1999,74,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4587,,9,13,15,28,34,47,1999,74,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4588,,3,14,21,43,44,49,1999,74,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4589,,6,11,23,40,43,48,1999,75,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4590,,4,15,25,26,48,49,1999,75,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4591,,2,15,16,23,27,36,1999,75,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4592,,10,21,25,30,31,47,1999,76,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4593,,2,3,8,25,30,36,1999,76,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4594,,12,19,25,30,38,39,1999,76,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4595,,5,12,27,29,34,49,1999,77,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4596,,4,7,25,26,39,49,1999,77,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4597,,12,18,25,27,38,44,1999,77,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4598,,4,11,36,37,43,49,1999,78,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4599,,16,17,25,34,36,43,1999,78,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4600,,9,16,27,29,32,41,1999,78,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4601,,11,18,20,35,40,47,1999,79,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4602,,13,19,21,25,37,46,1999,79,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4603,,13,16,32,39,43,45,1999,79,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4604,,4,6,17,26,45,46,1999,80,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4605,,5,12,18,33,34,36,1999,80,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4606,,4,17,25,36,43,45,1999,80,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4607,,8,20,27,30,41,44,1999,81,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4608,,18,23,35,39,44,45,1999,81,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4609,,4,9,26,28,34,44,1999,81,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4610,,2,10,19,25,26,35,1999,82,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4611,,1,27,30,33,36,46,1999,82,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4612,,11,19,23,26,37,39,1999,82,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4613,,2,20,28,36,37,49,1999,83,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4614,,2,10,16,17,23,31,1999,83,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4615,,17,19,23,27,31,35,1999,83,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4616,,1,15,21,41,47,49,1999,84,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4617,,6,14,22,35,37,45,1999,84,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4618,,10,15,20,30,36,37,1999,84,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4619,,5,12,19,22,25,41,1999,85,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4620,,8,10,25,29,33,45,1999,85,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4621,,3,19,22,27,39,40,1999,85,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4622,,8,10,18,20,31,32,1999,86,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4623,,1,2,4,5,20,31,1999,86,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4624,,14,32,38,39,42,44,1999,86,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4625,,1,6,12,14,34,35,1999,87,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4626,,14,21,22,23,26,49,1999,87,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4627,,13,14,18,20,29,37,1999,87,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4628,,4,9,41,42,45,47,1999,88,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4629,,27,29,33,36,42,47,1999,88,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4630,,12,13,20,25,29,35,1999,88,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4631,,3,12,20,23,42,46,1999,89,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4632,,15,33,35,42,44,48,1999,89,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4633,,9,10,14,24,27,35,1999,89,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4634,,8,9,18,23,24,28,1999,90,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4635,,21,25,30,36,38,41,1999,90,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4636,,4,6,14,30,31,47,1999,90,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4637,,2,15,18,26,32,38,1999,91,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4638,,17,21,23,29,37,47,1999,91,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4639,,13,14,23,24,28,34,1999,91,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4640,,10,12,15,20,22,27,1999,92,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4641,,8,13,16,33,34,37,1999,92,2,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4642,,2,4,9,22,29,44,1999,92,3,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
4643,,4,9,13,18,23,38,1999,93,1,https://info.toto.bg/content/files/stats-tiraji/649_99.txt
