draw_event_id,source_draw_id,date,year,draw_number,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source_url,rules_version,data_status
1987-020-2,2780,,1987,20,2,16,17,20,24,42,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-021-1,2781,,1987,21,1,31,34,35,40,48,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-021-2,2782,,1987,21,2,12,16,27,32,33,44,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-022-1,2783,,1987,22,1,9,20,33,37,47,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-022-2,2784,,1987,22,2,12,22,30,31,32,33,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-023-1,2785,,1987,23,1,2,4,9,20,21,36,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-023-2,2786,,1987,23,2,6,17,29,32,33,34,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-024-1,2787,,1987,24,1,4,6,8,22,41,42,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-024-2,2788,,1987,24,2,3,19,27,36,37,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-025-1,2789,,1987,25,1,3,22,25,44,46,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-025-2,2790,,1987,25,2,8,15,21,24,33,45,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-026-1,2791,,1987,26,1,4,11,24,45,48,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-026-2,2792,,1987,26,2,3,13,16,28,29,45,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-027-1,2793,,1987,27,1,6,10,11,25,35,37,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-027-2,2794,,1987,27,2,5,16,18,22,39,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-028-1,2795,,1987,28,1,7,15,22,31,32,36,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-028-2,2796,,1987,28,2,21,22,26,27,36,39,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-029-1,2797,,1987,29,1,4,12,25,34,37,43,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-029-2,2798,,1987,29,2,10,15,22,28,41,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-030-1,2799,,1987,30,1,12,13,18,36,46,47,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-030-2,2800,,1987,30,2,9,17,18,21,33,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-031-1,2801,,1987,31,1,5,18,22,24,27,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-031-2,2802,,1987,31,2,17,25,31,32,42,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-032-1,2803,,1987,32,1,6,7,19,24,39,44,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-032-2,2804,,1987,32,2,1,10,18,22,27,42,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-033-1,2805,,1987,33,1,13,15,21,22,25,33,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-033-2,2806,,1987,33,2,13,19,21,25,26,34,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-034-1,2807,,1987,34,1,19,26,33,41,43,45,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-034-2,2808,,1987,34,2,22,28,31,32,33,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-035-1,2809,,1987,35,1,1,11,12,17,35,39,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-035-2,2810,,1987,35,2,16,22,25,34,37,39,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-036-1,2811,,1987,36,1,16,21,27,44,48,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-036-2,2812,,1987,36,2,7,9,20,25,28,43,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-037-1,2813,,1987,37,1,3,6,22,30,34,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-037-2,2814,,1987,37,2,7,15,22,25,27,29,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-038-1,2815,,1987,38,1,10,11,33,37,46,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-038-2,2816,,1987,38,2,7,8,12,25,35,47,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-039-1,2817,,1987,39,1,4,14,29,37,46,47,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-039-2,2818,,1987,39,2,6,11,17,26,31,32,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-040-1,2819,,1987,40,1,2,3,15,28,34,44,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-040-2,2820,,1987,40,2,6,11,27,39,43,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-041-1,2821,,1987,41,1,12,13,14,27,31,43,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-041-2,2822,,1987,41,2,7,12,33,41,46,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-042-1,2823,,1987,42,1,14,25,36,37,39,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-042-2,2824,,1987,42,2,1,2,5,9,21,37,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-043-1,2825,,1987,43,1,4,8,18,22,25,44,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-043-2,2826,,1987,43,2,2,13,36,39,45,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-044-1,2827,,1987,44,1,2,5,25,31,34,42,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-044-2,2828,,1987,44,2,9,23,29,31,34,38,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-045-1,2829,,1987,45,1,26,31,43,45,46,47,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-045-2,2830,,1987,45,2,5,24,36,39,41,42,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-046-1,2831,,1987,46,1,11,15,24,28,38,45,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-046-2,2832,,1987,46,2,6,9,10,29,31,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-047-1,2833,,1987,47,1,2,17,24,25,29,42,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-047-2,2834,,1987,47,2,14,29,32,42,45,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-048-1,2835,,1987,48,1,4,20,22,42,46,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-048-2,2836,,1987,48,2,1,5,16,43,44,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-049-1,2837,,1987,49,1,7,12,18,30,43,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-049-2,2838,,1987,49,2,4,20,31,36,40,45,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-050-1,2839,,1987,50,1,3,5,9,14,33,41,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-050-2,2840,,1987,50,2,8,12,19,27,39,44,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-051-1,2841,,1987,51,1,1,10,28,33,41,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-051-2,2842,,1987,51,2,8,20,33,39,46,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-052-1,2843,,1987,52,1,4,10,25,26,33,48,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-052-2,2844,,1987,52,2,12,20,28,32,42,49,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-601-1,2845,,1987,601,1,2,13,36,37,43,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-601-2,2846,,1987,601,2,10,16,20,22,26,38,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-602-1,2847,,1987,602,1,1,2,28,29,31,40,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-602-2,2848,,1987,602,2,8,16,27,30,31,40,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-602-3,2849,,1987,602,3,3,20,27,35,45,47,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-602-4,2850,,1987,602,4,2,9,19,29,45,46,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-603-1,2851,,1987,603,1,3,8,27,35,36,41,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1987-603-2,2852,,1987,603,2,19,20,28,36,37,41,,raw:bst_649_1987.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-000-1,2853,,1988,0,1,17,18,22,24,30,35,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-000-2,2854,,1988,0,2,3,8,9,22,31,41,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-001-1,2855,,1988,1,1,5,6,24,29,37,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-001-2,2856,,1988,1,2,7,8,13,24,30,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-002-1,2857,,1988,2,1,5,6,8,30,48,49,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-002-2,2858,,1988,2,2,6,13,16,30,34,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-003-1,2859,,1988,3,1,2,11,21,46,47,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-003-2,2860,,1988,3,2,7,19,20,27,28,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-004-1,2861,,1988,4,1,7,20,21,38,39,43,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-004-2,2862,,1988,4,2,14,21,25,35,40,41,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-005-1,2863,,1988,5,1,11,12,22,33,34,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-005-2,2864,,1988,5,2,1,6,8,13,32,33,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-006-1,2865,,1988,6,1,5,21,30,32,41,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-006-2,2866,,1988,6,2,17,20,21,44,46,49,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-007-1,2867,,1988,7,1,3,18,27,41,45,49,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-007-2,2868,,1988,7,2,4,9,12,24,32,39,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-008-1,2869,,1988,8,1,6,8,13,17,42,43,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-008-2,2870,,1988,8,2,3,13,16,20,21,42,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-009-1,2871,,1988,9,1,11,14,24,33,35,37,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-009-2,2872,,1988,9,2,5,10,20,34,43,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-010-1,2873,,1988,10,1,1,7,8,9,16,29,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-010-2,2874,,1988,10,2,5,13,14,22,41,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-011-1,2875,,1988,11,1,15,21,26,35,37,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-011-2,2876,,1988,11,2,2,8,28,33,34,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-012-1,2877,,1988,12,1,9,11,14,35,42,43,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-012-2,2878,,1988,12,2,11,15,19,31,34,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-013-1,2879,,1988,13,1,19,20,24,29,34,37,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-013-2,2880,,1988,13,2,3,4,7,15,24,28,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-014-1,2881,,1988,14,1,5,22,27,34,35,36,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-014-2,2882,,1988,14,2,10,14,24,32,40,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-015-1,2883,,1988,15,1,1,5,24,25,38,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-015-2,2884,,1988,15,2,5,17,18,28,30,38,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-016-1,2885,,1988,16,1,6,11,16,18,30,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-016-2,2886,,1988,16,2,6,7,17,32,44,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-017-1,2887,,1988,17,1,11,16,19,30,32,36,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-017-2,2888,,1988,17,2,5,11,12,24,26,38,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-018-1,2889,,1988,18,1,8,9,26,29,45,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-018-2,2890,,1988,18,2,7,10,16,30,33,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-019-1,2891,,1988,19,1,3,10,11,19,21,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-019-2,2892,,1988,19,2,5,14,18,38,43,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-020-1,2893,,1988,20,1,10,25,32,39,41,43,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-020-2,2894,,1988,20,2,4,6,11,24,28,37,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-021-1,2895,,1988,21,1,7,16,33,44,46,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-021-2,2896,,1988,21,2,9,11,13,32,35,37,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-022-1,2897,,1988,22,1,2,22,30,33,38,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-022-2,2898,,1988,22,2,4,5,21,29,38,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-023-1,2899,,1988,23,1,21,23,24,33,38,42,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-023-2,2900,,1988,23,2,1,8,22,26,29,38,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-024-1,2901,,1988,24,1,1,15,24,27,31,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-024-2,2902,,1988,24,2,8,9,21,28,39,41,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-025-1,2903,,1988,25,1,11,20,26,31,32,38,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-025-2,2904,,1988,25,2,5,15,26,30,36,41,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-026-1,2905,,1988,26,1,3,9,19,26,37,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-026-2,2906,,1988,26,2,4,7,24,29,38,43,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-027-1,2907,,1988,27,1,1,5,10,19,43,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-027-2,2908,,1988,27,2,2,15,22,32,38,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-028-1,2909,,1988,28,1,13,29,30,32,40,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-028-2,2910,,1988,28,2,11,23,35,40,44,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-029-1,2911,,1988,29,1,1,8,10,18,29,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-029-2,2912,,1988,29,2,9,12,14,26,29,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-030-1,2913,,1988,30,1,7,8,16,21,32,36,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-030-2,2914,,1988,30,2,1,20,27,39,47,49,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-031-1,2915,,1988,31,1,9,12,15,38,42,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-031-2,2916,,1988,31,2,5,19,32,39,43,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-032-1,2917,,1988,32,1,8,16,17,29,40,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-032-2,2918,,1988,32,2,2,14,25,27,30,42,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-033-1,2919,,1988,33,1,7,8,10,20,28,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-033-2,2920,,1988,33,2,19,22,24,34,42,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-034-1,2921,,1988,34,1,17,18,23,25,27,32,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-034-2,2922,,1988,34,2,10,11,19,29,35,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-035-1,2923,,1988,35,1,1,12,17,18,38,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-035-2,2924,,1988,35,2,4,15,23,30,40,47,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-036-1,2925,,1988,36,1,12,13,18,19,37,46,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-036-2,2926,,1988,36,2,24,31,38,39,44,45,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-037-1,2927,,1988,37,1,2,5,13,25,30,40,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-037-2,2928,,1988,37,2,14,17,18,23,47,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-038-1,2929,,1988,38,1,9,18,30,35,46,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-038-2,2930,,1988,38,2,16,17,21,40,42,44,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-039-1,2931,,1988,39,1,17,25,32,33,40,41,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-039-2,2932,,1988,39,2,27,33,37,38,47,49,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1988-040-1,2933,,1988,40,1,7,17,23,30,46,48,,raw:bst_649_1988.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
