year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_file,parser_format,data_status
2007,20,,2,4,5,8,17,42,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,20,,3,15,18,20,31,39,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,21,,1,2,3,6,32,34,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,21,,2,6,8,28,33,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,21,,3,19,21,25,32,42,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,22,,1,1,23,43,44,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,22,,2,8,9,14,20,28,29,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,22,,3,5,14,18,26,33,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,23,,1,2,26,29,30,36,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,23,,2,2,38,39,42,43,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,23,,3,10,22,24,31,38,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,24,,1,6,7,14,15,30,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,24,,2,16,18,21,46,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,24,,3,3,16,22,25,33,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,25,,1,5,10,28,33,39,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,25,,2,1,21,26,32,34,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,25,,3,3,6,10,14,35,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,26,,1,6,13,19,27,33,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,26,,2,3,7,22,28,31,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,26,,3,5,19,28,29,36,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,27,,1,17,21,24,35,41,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,27,,2,1,9,11,15,24,25,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,27,,3,2,3,7,17,25,32,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,28,,1,20,24,30,31,37,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,28,,2,10,29,30,32,33,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,28,,3,1,6,11,15,35,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,29,,1,2,7,8,10,11,13,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,29,,2,1,3,5,22,45,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,29,,3,10,27,33,39,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,30,,1,21,24,30,37,41,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,30,,2,2,28,30,38,45,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,30,,3,5,6,8,11,23,28,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,31,,1,9,27,32,36,37,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,31,,2,3,5,8,22,35,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,31,,3,4,16,24,29,36,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,32,,1,8,9,12,30,41,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,32,,2,17,19,34,45,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,32,,3,14,20,27,33,42,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,33,,1,1,10,11,15,18,36,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,33,,2,5,12,14,20,27,29,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,33,,3,1,2,9,18,29,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,34,,1,24,31,33,36,42,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,34,,2,11,22,24,29,44,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,34,,3,7,31,34,42,46,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,35,,1,12,16,19,20,24,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,35,,2,8,9,20,29,39,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,35,,3,2,28,30,35,46,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,36,,1,7,12,16,20,25,29,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,36,,2,12,22,28,30,32,36,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,36,,3,5,14,22,23,34,36,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,37,,1,15,16,18,21,37,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,37,,2,1,16,20,25,28,29,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,37,,3,1,3,6,8,17,23,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,38,,1,11,19,20,33,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,38,,2,1,4,7,38,43,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,38,,3,2,4,6,29,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,39,,1,10,14,25,27,29,32,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,39,,2,7,15,18,20,21,35,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,39,,3,7,8,15,22,23,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,40,,1,3,7,8,10,30,35,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,40,,2,1,13,20,21,23,27,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,40,,3,26,31,35,37,40,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,41,,1,9,16,19,25,26,29,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,41,,2,32,33,38,40,41,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,41,,3,8,9,31,35,42,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,42,,1,6,21,29,30,38,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,42,,2,1,10,13,15,25,27,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,42,,3,11,15,20,22,42,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,43,,1,3,23,25,34,40,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,43,,2,1,6,11,13,17,25,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,43,,3,2,10,14,33,40,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,44,,1,2,13,20,32,39,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,44,,2,4,8,23,32,33,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,44,,3,11,24,39,43,46,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,45,,1,10,16,23,28,30,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,45,,2,11,12,15,26,27,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,45,,3,13,18,19,23,28,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,46,,1,7,27,35,36,43,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,46,,2,1,7,9,10,32,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,46,,3,8,12,16,20,37,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,47,,1,3,4,5,19,22,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,47,,2,10,12,24,31,39,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,47,,3,4,23,37,39,45,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,48,,1,4,5,14,16,20,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,48,,2,2,5,24,34,38,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,48,,3,7,16,32,33,41,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,49,,1,9,10,14,17,25,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,49,,2,8,16,22,29,34,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,49,,3,3,19,21,29,32,33,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,50,,1,3,15,18,38,41,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,50,,2,12,13,28,33,38,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,50,,3,1,11,21,26,34,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,51,,1,4,6,11,15,32,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,51,,2,1,5,7,11,48,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,51,,3,7,11,28,43,44,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,52,,1,2,19,20,26,42,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,52,,2,1,2,13,28,37,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,52,,3,2,8,11,18,26,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,53,,1,6,8,11,15,18,30,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,53,,2,19,21,22,32,36,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,53,,3,14,16,24,25,36,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,54,,1,7,15,16,19,22,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,54,,2,2,3,35,40,42,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,54,,3,5,14,21,26,40,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,55,,1,4,5,8,19,22,25,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,55,,2,4,6,8,11,30,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,55,,3,2,16,24,30,40,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,56,,1,12,23,27,38,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,56,,2,7,19,23,25,28,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,56,,3,10,24,31,39,45,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,57,,1,7,21,33,35,39,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,57,,2,10,13,18,27,38,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,57,,3,26,28,29,30,39,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,58,,1,11,12,30,32,45,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,58,,2,1,3,16,24,36,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,58,,3,1,5,16,19,20,33,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,59,,1,2,10,24,33,35,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,59,,2,2,3,15,19,24,32,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,59,,3,5,25,27,29,33,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,60,,1,1,3,5,14,18,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,60,,2,2,9,14,26,28,30,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,60,,3,10,13,14,20,25,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,61,,1,5,8,9,19,28,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,61,,2,3,13,19,25,37,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,61,,3,3,14,16,38,42,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,62,,1,5,10,14,26,33,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,62,,2,5,8,9,21,30,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,62,,3,4,16,40,41,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,63,,1,7,17,19,21,26,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,63,,2,4,14,31,33,44,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,63,,3,9,16,20,32,34,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,64,,1,4,9,17,32,38,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,64,,2,21,23,25,28,31,34,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,64,,3,2,13,16,19,25,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,65,,1,19,30,33,34,38,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,65,,2,5,20,21,40,46,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,65,,3,9,13,18,19,33,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,66,,1,17,37,38,40,48,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,66,,2,13,16,19,36,40,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,66,,3,4,15,19,27,34,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,67,,1,15,16,17,29,33,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,67,,2,12,15,18,23,44,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,67,,3,9,12,16,19,23,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,68,,1,20,24,29,37,44,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,68,,2,6,11,21,24,25,26,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
2007,68,,3,1,16,18,23,25,30,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt,649_2007.txt,dash_multi_draw,available_without_bonus
