draw_event_id,year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_draw_id,data_status
2013-5-2,2013,5,,2,4,12,19,23,26,30,,historical_draws.csv,raw:bst_649_2013.txt,8417,available_without_bonus
2013-6-1,2013,6,,1,14,27,34,36,38,40,,historical_draws.csv,raw:bst_649_2013.txt,8418,available_without_bonus
2013-6-2,2013,6,,2,1,7,9,18,30,46,,historical_draws.csv,raw:bst_649_2013.txt,8419,available_without_bonus
2013-7-1,2013,7,,1,8,15,16,41,42,47,,historical_draws.csv,raw:bst_649_2013.txt,8420,available_without_bonus
2013-7-2,2013,7,,2,3,8,15,30,31,38,,historical_draws.csv,raw:bst_649_2013.txt,8421,available_without_bonus
2013-8-1,2013,8,,1,12,33,41,43,47,48,,historical_draws.csv,raw:bst_649_2013.txt,8422,available_without_bonus
2013-8-2,2013,8,,2,4,5,23,30,35,43,,historical_draws.csv,raw:bst_649_2013.txt,8423,available_without_bonus
2013-9-1,2013,9,,1,10,13,31,33,43,46,,historical_draws.csv,raw:bst_649_2013.txt,8424,available_without_bonus
2013-9-2,2013,9,,2,6,24,25,35,41,42,,historical_draws.csv,raw:bst_649_2013.txt,8425,available_without_bonus
2013-10-1,2013,10,,1,4,19,21,33,40,46,,historical_draws.csv,raw:bst_649_2013.txt,8426,available_without_bonus
2013-10-2,2013,10,,2,7,20,21,26,33,34,,historical_draws.csv,raw:bst_649_2013.txt,8427,available_without_bonus
2013-11-1,2013,11,,1,8,13,15,24,35,41,,historical_draws.csv,raw:bst_649_2013.txt,8428,available_without_bonus
2013-11-2,2013,11,,2,2,11,17,27,32,33,,historical_draws.csv,raw:bst_649_2013.txt,8429,available_without_bonus
2013-12-1,2013,12,,1,10,13,27,36,38,45,,historical_draws.csv,raw:bst_649_2013.txt,8430,available_without_bonus
2013-12-2,2013,12,,2,6,12,23,35,42,48,,historical_draws.csv,raw:bst_649_2013.txt,8431,available_without_bonus
2013-13-1,2013,13,,1,2,7,14,27,42,49,,historical_draws.csv,raw:bst_649_2013.txt,8432,available_without_bonus
2013-13-2,2013,13,,2,11,18,21,22,30,46,,historical_draws.csv,raw:bst_649_2013.txt,8433,available_without_bonus
2013-14-1,2013,14,,1,8,11,15,33,37,48,,historical_draws.csv,raw:bst_649_2013.txt,8434,available_without_bonus
2013-14-2,2013,14,,2,12,15,23,26,33,46,,historical_draws.csv,raw:bst_649_2013.txt,8435,available_without_bonus
2013-15-1,2013,15,,1,3,14,20,26,30,37,,historical_draws.csv,raw:bst_649_2013.txt,8436,available_without_bonus
2013-15-2,2013,15,,2,13,20,23,26,46,48,,historical_draws.csv,raw:bst_649_2013.txt,8437,available_without_bonus
2013-16-1,2013,16,,1,3,15,16,25,26,35,,historical_draws.csv,raw:bst_649_2013.txt,8438,available_without_bonus
2013-16-2,2013,16,,2,7,26,34,35,44,48,,historical_draws.csv,raw:bst_649_2013.txt,8439,available_without_bonus
2013-17-1,2013,17,,1,2,6,16,21,38,45,,historical_draws.csv,raw:bst_649_2013.txt,8440,available_without_bonus
2013-17-2,2013,17,,2,1,7,18,31,48,49,,historical_draws.csv,raw:bst_649_2013.txt,8441,available_without_bonus
2013-18-1,2013,18,,1,9,13,14,29,31,46,,historical_draws.csv,raw:bst_649_2013.txt,8442,available_without_bonus
2013-18-2,2013,18,,2,1,2,9,30,39,47,,historical_draws.csv,raw:bst_649_2013.txt,8443,available_without_bonus
2013-19-1,2013,19,,1,15,18,26,30,33,38,,historical_draws.csv,raw:bst_649_2013.txt,8444,available_without_bonus
2013-19-2,2013,19,,2,12,15,18,33,44,46,,historical_draws.csv,raw:bst_649_2013.txt,8445,available_without_bonus
2013-20-1,2013,20,,1,8,12,17,29,41,45,,historical_draws.csv,raw:bst_649_2013.txt,8446,available_without_bonus
2013-20-2,2013,20,,2,9,12,16,38,43,46,,historical_draws.csv,raw:bst_649_2013.txt,8447,available_without_bonus
2013-21-1,2013,21,,1,1,13,14,15,30,36,,historical_draws.csv,raw:bst_649_2013.txt,8448,available_without_bonus
2013-21-2,2013,21,,2,1,6,16,23,28,37,,historical_draws.csv,raw:bst_649_2013.txt,8449,available_without_bonus
2013-22-1,2013,22,,1,6,9,11,13,15,45,,historical_draws.csv,raw:bst_649_2013.txt,8450,available_without_bonus
2013-22-2,2013,22,,2,10,32,36,37,38,48,,historical_draws.csv,raw:bst_649_2013.txt,8451,available_without_bonus
2013-23-1,2013,23,,1,12,16,18,27,39,41,,historical_draws.csv,raw:bst_649_2013.txt,8452,available_without_bonus
2013-23-2,2013,23,,2,16,25,28,29,35,41,,historical_draws.csv,raw:bst_649_2013.txt,8453,available_without_bonus
2013-24-1,2013,24,,1,7,13,14,20,32,36,,historical_draws.csv,raw:bst_649_2013.txt,8454,available_without_bonus
2013-24-2,2013,24,,2,3,7,9,20,27,37,,historical_draws.csv,raw:bst_649_2013.txt,8455,available_without_bonus
2013-25-1,2013,25,,1,2,6,15,25,26,49,,historical_draws.csv,raw:bst_649_2013.txt,8456,available_without_bonus
2013-25-2,2013,25,,2,23,26,28,41,44,46,,historical_draws.csv,raw:bst_649_2013.txt,8457,available_without_bonus
2013-26-1,2013,26,,1,10,12,14,18,36,42,,historical_draws.csv,raw:bst_649_2013.txt,8458,available_without_bonus
2013-26-2,2013,26,,2,5,9,17,25,26,37,,historical_draws.csv,raw:bst_649_2013.txt,8459,available_without_bonus
2013-27-1,2013,27,,1,1,5,10,30,33,39,,historical_draws.csv,raw:bst_649_2013.txt,8460,available_without_bonus
2013-27-2,2013,27,,2,3,5,7,16,22,45,,historical_draws.csv,raw:bst_649_2013.txt,8461,available_without_bonus
2013-28-1,2013,28,,1,17,28,29,30,38,42,,historical_draws.csv,raw:bst_649_2013.txt,8462,available_without_bonus
2013-28-2,2013,28,,2,14,16,17,30,36,44,,historical_draws.csv,raw:bst_649_2013.txt,8463,available_without_bonus
2013-29-1,2013,29,,1,14,26,27,30,34,39,,historical_draws.csv,raw:bst_649_2013.txt,8464,available_without_bonus
2013-29-2,2013,29,,2,9,16,23,25,38,42,,historical_draws.csv,raw:bst_649_2013.txt,8465,available_without_bonus
2013-30-1,2013,30,,1,15,19,22,31,34,41,,historical_draws.csv,raw:bst_649_2013.txt,8466,available_without_bonus
2013-30-2,2013,30,,2,14,17,20,30,39,41,,historical_draws.csv,raw:bst_649_2013.txt,8467,available_without_bonus
2013-31-1,2013,31,,1,7,10,24,33,34,46,,historical_draws.csv,raw:bst_649_2013.txt,8468,available_without_bonus
2013-31-2,2013,31,,2,18,25,27,37,47,49,,historical_draws.csv,raw:bst_649_2013.txt,8469,available_without_bonus
2013-32-1,2013,32,,1,6,16,31,32,37,44,,historical_draws.csv,raw:bst_649_2013.txt,8470,available_without_bonus
2013-32-2,2013,32,,2,23,27,32,36,41,44,,historical_draws.csv,raw:bst_649_2013.txt,8471,available_without_bonus
2013-33-1,2013,33,,1,17,30,33,42,44,49,,historical_draws.csv,raw:bst_649_2013.txt,8472,available_without_bonus
2013-33-2,2013,33,,2,11,13,27,29,39,47,,historical_draws.csv,raw:bst_649_2013.txt,8473,available_without_bonus
2013-34-1,2013,34,,1,14,24,28,33,44,49,,historical_draws.csv,raw:bst_649_2013.txt,8474,available_without_bonus
2013-34-2,2013,34,,2,3,6,29,38,44,49,,historical_draws.csv,raw:bst_649_2013.txt,8475,available_without_bonus
2013-35-1,2013,35,,1,1,8,24,38,39,40,,historical_draws.csv,raw:bst_649_2013.txt,8476,available_without_bonus
2013-35-2,2013,35,,2,4,15,26,30,31,48,,historical_draws.csv,raw:bst_649_2013.txt,8477,available_without_bonus
2013-36-1,2013,36,,1,7,9,16,33,37,47,,historical_draws.csv,raw:bst_649_2013.txt,8478,available_without_bonus
2013-36-2,2013,36,,2,7,9,12,22,25,34,,historical_draws.csv,raw:bst_649_2013.txt,8479,available_without_bonus
2013-37-1,2013,37,,1,3,23,29,36,45,46,,historical_draws.csv,raw:bst_649_2013.txt,8480,available_without_bonus
2013-37-2,2013,37,,2,11,22,26,31,39,43,,historical_draws.csv,raw:bst_649_2013.txt,8481,available_without_bonus
2013-38-1,2013,38,,1,8,11,13,26,35,42,,historical_draws.csv,raw:bst_649_2013.txt,8482,available_without_bonus
2013-38-2,2013,38,,2,5,12,24,28,29,35,,historical_draws.csv,raw:bst_649_2013.txt,8483,available_without_bonus
2013-39-1,2013,39,,1,10,13,23,37,38,41,,historical_draws.csv,raw:bst_649_2013.txt,8484,available_without_bonus
2013-39-2,2013,39,,2,8,23,26,31,37,41,,historical_draws.csv,raw:bst_649_2013.txt,8485,available_without_bonus
2013-40-1,2013,40,,1,4,19,27,32,36,43,,historical_draws.csv,raw:bst_649_2013.txt,8486,available_without_bonus
2013-40-2,2013,40,,2,2,21,27,33,45,46,,historical_draws.csv,raw:bst_649_2013.txt,8487,available_without_bonus
2013-41-1,2013,41,,1,4,9,23,40,41,44,,historical_draws.csv,raw:bst_649_2013.txt,8488,available_without_bonus
2013-41-2,2013,41,,2,2,4,9,13,15,40,,historical_draws.csv,raw:bst_649_2013.txt,8489,available_without_bonus
2013-42-1,2013,42,,1,1,3,6,7,11,14,,historical_draws.csv,raw:bst_649_2013.txt,8490,available_without_bonus
2013-42-2,2013,42,,2,1,4,6,22,25,35,,historical_draws.csv,raw:bst_649_2013.txt,8491,available_without_bonus
2013-43-1,2013,43,,1,1,4,11,15,24,36,,historical_draws.csv,raw:bst_649_2013.txt,8492,available_without_bonus
2013-43-2,2013,43,,2,4,11,24,28,29,46,,historical_draws.csv,raw:bst_649_2013.txt,8493,available_without_bonus
2013-44-1,2013,44,,1,5,9,11,13,16,48,,historical_draws.csv,raw:bst_649_2013.txt,8494,available_without_bonus
2013-44-2,2013,44,,2,6,9,10,14,22,34,,historical_draws.csv,raw:bst_649_2013.txt,8495,available_without_bonus
2013-45-1,2013,45,,1,17,23,33,37,42,44,,historical_draws.csv,raw:bst_649_2013.txt,8496,available_without_bonus
2013-45-2,2013,45,,2,13,18,20,24,40,41,,historical_draws.csv,raw:bst_649_2013.txt,8497,available_without_bonus
2013-46-1,2013,46,,1,2,9,10,28,45,46,,historical_draws.csv,raw:bst_649_2013.txt,8498,available_without_bonus
2013-46-2,2013,46,,2,15,24,27,30,46,49,,historical_draws.csv,raw:bst_649_2013.txt,8499,available_without_bonus
2013-47-1,2013,47,,1,6,15,22,28,30,46,,historical_draws.csv,raw:bst_649_2013.txt,8500,available_without_bonus
2013-47-2,2013,47,,2,28,34,36,38,45,48,,historical_draws.csv,raw:bst_649_2013.txt,8501,available_without_bonus
2013-48-1,2013,48,,1,5,6,23,37,46,48,,historical_draws.csv,raw:bst_649_2013.txt,8502,available_without_bonus
2013-48-2,2013,48,,2,12,14,19,24,38,49,,historical_draws.csv,raw:bst_649_2013.txt,8503,available_without_bonus
2013-49-1,2013,49,,1,8,15,21,33,35,46,,historical_draws.csv,raw:bst_649_2013.txt,8504,available_without_bonus
2013-49-2,2013,49,,2,6,13,14,15,43,47,,historical_draws.csv,raw:bst_649_2013.txt,8505,available_without_bonus
2013-50-1,2013,50,,1,2,4,18,24,34,49,,historical_draws.csv,raw:bst_649_2013.txt,8506,available_without_bonus
2013-50-2,2013,50,,2,6,7,10,12,33,36,,historical_draws.csv,raw:bst_649_2013.txt,8507,available_without_bonus
2013-51-1,2013,51,,1,3,9,13,21,26,27,,historical_draws.csv,raw:bst_649_2013.txt,8508,available_without_bonus
2013-51-2,2013,51,,2,1,10,26,38,43,48,,historical_draws.csv,raw:bst_649_2013.txt,8509,available_without_bonus
2013-52-1,2013,52,,1,13,16,29,39,47,48,,historical_draws.csv,raw:bst_649_2013.txt,8510,available_without_bonus
2013-52-2,2013,52,,2,4,7,10,15,31,40,,historical_draws.csv,raw:bst_649_2013.txt,8511,available_without_bonus
2013-53-1,2013,53,,1,13,15,16,20,26,31,,historical_draws.csv,raw:bst_649_2013.txt,8512,available_without_bonus
2013-53-2,2013,53,,2,4,14,22,24,37,44,,historical_draws.csv,raw:bst_649_2013.txt,8513,available_without_bonus
2013-54-1,2013,54,,1,1,14,16,43,48,49,,historical_draws.csv,raw:bst_649_2013.txt,8514,available_without_bonus
2013-54-2,2013,54,,2,1,7,17,24,44,49,,historical_draws.csv,raw:bst_649_2013.txt,8515,available_without_bonus
2013-55-1,2013,55,,1,9,23,27,40,41,44,,historical_draws.csv,raw:bst_649_2013.txt,8516,available_without_bonus
2013-55-2,2013,55,,2,18,19,27,41,42,49,,historical_draws.csv,raw:bst_649_2013.txt,8517,available_without_bonus
2013-56-1,2013,56,,1,10,24,28,41,44,49,,historical_draws.csv,raw:bst_649_2013.txt,8518,available_without_bonus
2013-56-2,2013,56,,2,5,6,16,28,34,47,,historical_draws.csv,raw:bst_649_2013.txt,8519,available_without_bonus
2013-57-1,2013,57,,1,11,15,26,37,39,41,,historical_draws.csv,raw:bst_649_2013.txt,8520,available_without_bonus
2013-57-2,2013,57,,2,1,2,9,21,32,45,,historical_draws.csv,raw:bst_649_2013.txt,8521,available_without_bonus
2013-58-1,2013,58,,1,8,21,23,36,42,43,,historical_draws.csv,raw:bst_649_2013.txt,8522,available_without_bonus
2013-58-2,2013,58,,2,8,9,10,18,19,47,,historical_draws.csv,raw:bst_649_2013.txt,8523,available_without_bonus
2013-59-1,2013,59,,1,1,13,20,38,43,45,,historical_draws.csv,raw:bst_649_2013.txt,8524,available_without_bonus
2013-59-2,2013,59,,2,10,36,38,39,42,43,,historical_draws.csv,raw:bst_649_2013.txt,8525,available_without_bonus
2013-60-1,2013,60,,1,24,29,31,35,37,38,,historical_draws.csv,raw:bst_649_2013.txt,8526,available_without_bonus
2013-60-2,2013,60,,2,9,27,29,40,41,42,,historical_draws.csv,raw:bst_649_2013.txt,8527,available_without_bonus
2013-61-1,2013,61,,1,10,18,21,24,39,41,,historical_draws.csv,raw:bst_649_2013.txt,8528,available_without_bonus
2013-61-2,2013,61,,2,1,17,24,35,41,43,,historical_draws.csv,raw:bst_649_2013.txt,8529,available_without_bonus
2013-62-1,2013,62,,1,29,32,37,41,43,47,,historical_draws.csv,raw:bst_649_2013.txt,8530,available_without_bonus
2013-62-2,2013,62,,2,3,15,30,39,42,43,,historical_draws.csv,raw:bst_649_2013.txt,8531,available_without_bonus
2013-63-1,2013,63,,1,10,13,29,36,41,48,,historical_draws.csv,raw:bst_649_2013.txt,8532,available_without_bonus
2013-63-2,2013,63,,2,10,16,25,40,41,46,,historical_draws.csv,raw:bst_649_2013.txt,8533,available_without_bonus
2013-64-1,2013,64,,1,10,14,27,32,34,46,,historical_draws.csv,raw:bst_649_2013.txt,8534,available_without_bonus
2013-64-2,2013,64,,2,11,14,15,23,34,45,,historical_draws.csv,raw:bst_649_2013.txt,8535,available_without_bonus
2013-65-1,2013,65,,1,2,15,17,28,36,44,,historical_draws.csv,raw:bst_649_2013.txt,8536,available_without_bonus
2013-65-2,2013,65,,2,13,16,26,28,45,47,,historical_draws.csv,raw:bst_649_2013.txt,8537,available_without_bonus
2013-66-1,2013,66,,1,20,23,34,35,39,45,,historical_draws.csv,raw:bst_649_2013.txt,8538,available_without_bonus
2013-66-2,2013,66,,2,4,10,11,12,18,19,,historical_draws.csv,raw:bst_649_2013.txt,8539,available_without_bonus
2013-67-1,2013,67,,1,1,7,26,29,30,36,,historical_draws.csv,raw:bst_649_2013.txt,8540,available_without_bonus
2013-67-2,2013,67,,2,1,6,9,13,24,48,,historical_draws.csv,raw:bst_649_2013.txt,8541,available_without_bonus
2013-68-1,2013,68,,1,2,3,11,12,31,33,,historical_draws.csv,raw:bst_649_2013.txt,8542,available_without_bonus
2013-68-2,2013,68,,2,6,7,18,21,23,49,,historical_draws.csv,raw:bst_649_2013.txt,8543,available_without_bonus
2013-69-1,2013,69,,1,9,11,23,36,42,47,,historical_draws.csv,raw:bst_649_2013.txt,8544,available_without_bonus
2013-69-2,2013,69,,2,21,24,26,32,36,48,,historical_draws.csv,raw:bst_649_2013.txt,8545,available_without_bonus
2013-70-1,2013,70,,1,10,13,19,23,41,48,,historical_draws.csv,raw:bst_649_2013.txt,8546,available_without_bonus
2013-70-2,2013,70,,2,10,20,29,35,37,43,,historical_draws.csv,raw:bst_649_2013.txt,8547,available_without_bonus
2013-71-1,2013,71,,1,3,7,8,10,16,26,,historical_draws.csv,raw:bst_649_2013.txt,8548,available_without_bonus
2013-71-2,2013,71,,2,9,10,17,20,26,47,,historical_draws.csv,raw:bst_649_2013.txt,8549,available_without_bonus
2013-72-1,2013,72,,1,6,12,17,19,23,24,,historical_draws.csv,raw:bst_649_2013.txt,8550,available_without_bonus
2013-72-2,2013,72,,2,12,16,23,35,37,40,,historical_draws.csv,raw:bst_649_2013.txt,8551,available_without_bonus
2013-73-1,2013,73,,1,4,8,15,26,27,38,,historical_draws.csv,raw:bst_649_2013.txt,8552,available_without_bonus
2013-73-2,2013,73,,2,9,17,21,41,43,46,,historical_draws.csv,raw:bst_649_2013.txt,8553,available_without_bonus
2013-74-1,2013,74,,1,17,18,19,22,29,36,,historical_draws.csv,raw:bst_649_2013.txt,8554,available_without_bonus
2013-74-2,2013,74,,2,2,7,15,17,39,48,,historical_draws.csv,raw:bst_649_2013.txt,8555,available_without_bonus
2013-75-1,2013,75,,1,3,4,27,28,37,41,,historical_draws.csv,raw:bst_649_2013.txt,8556,available_without_bonus
2013-75-2,2013,75,,2,1,11,21,27,35,47,,historical_draws.csv,raw:bst_649_2013.txt,8557,available_without_bonus
2013-76-1,2013,76,,1,1,3,19,23,30,37,,historical_draws.csv,raw:bst_649_2013.txt,8558,available_without_bonus
2013-76-2,2013,76,,2,15,18,34,42,43,48,,historical_draws.csv,raw:bst_649_2013.txt,8559,available_without_bonus
2013-77-1,2013,77,,1,3,18,24,31,38,40,,historical_draws.csv,raw:bst_649_2013.txt,8560,available_without_bonus
2013-77-2,2013,77,,2,2,9,16,39,40,42,,historical_draws.csv,raw:bst_649_2013.txt,8561,available_without_bonus
2013-78-1,2013,78,,1,23,28,29,32,40,45,,historical_draws.csv,raw:bst_649_2013.txt,8562,available_without_bonus
2013-78-2,2013,78,,2,6,8,27,38,39,40,,historical_draws.csv,raw:bst_649_2013.txt,8563,available_without_bonus
2013-79-1,2013,79,,1,4,10,31,36,45,46,,historical_draws.csv,raw:bst_649_2013.txt,8564,available_without_bonus
2013-79-2,2013,79,,2,1,23,29,33,40,42,,historical_draws.csv,raw:bst_649_2013.txt,8565,available_without_bonus
2013-80-1,2013,80,,1,6,10,25,26,37,39,,historical_draws.csv,raw:bst_649_2013.txt,8566,available_without_bonus
2013-80-2,2013,80,,2,1,16,18,30,39,41,,historical_draws.csv,raw:bst_649_2013.txt,8567,available_without_bonus
2013-81-1,2013,81,,1,9,10,21,28,30,46,,historical_draws.csv,raw:bst_649_2013.txt,8568,available_without_bonus
2013-81-2,2013,81,,2,35,36,37,40,43,48,,historical_draws.csv,raw:bst_649_2013.txt,8569,available_without_bonus
2013-82-1,2013,82,,1,6,21,28,29,35,36,,historical_draws.csv,raw:bst_649_2013.txt,8570,available_without_bonus
2013-82-2,2013,82,,2,8,12,14,18,30,47,,historical_draws.csv,raw:bst_649_2013.txt,8571,available_without_bonus
2013-83-1,2013,83,,1,2,7,28,31,36,45,,historical_draws.csv,raw:bst_649_2013.txt,8572,available_without_bonus
2013-83-2,2013,83,,2,6,15,19,27,39,44,,historical_draws.csv,raw:bst_649_2013.txt,8573,available_without_bonus
2013-84-1,2013,84,,1,3,9,19,23,31,43,,historical_draws.csv,raw:bst_649_2013.txt,8574,available_without_bonus
2013-84-2,2013,84,,2,7,11,18,23,39,48,,historical_draws.csv,raw:bst_649_2013.txt,8575,available_without_bonus
2013-85-1,2013,85,,1,22,25,32,42,46,47,,historical_draws.csv,raw:bst_649_2013.txt,8576,available_without_bonus
2013-85-2,2013,85,,2,11,17,21,33,43,49,,historical_draws.csv,raw:bst_649_2013.txt,8577,available_without_bonus
2013-86-1,2013,86,,1,10,19,22,27,30,34,,historical_draws.csv,raw:bst_649_2013.txt,8578,available_without_bonus
2013-86-2,2013,86,,2,16,18,27,35,36,41,,historical_draws.csv,raw:bst_649_2013.txt,8579,available_without_bonus
2013-87-1,2013,87,,1,2,3,7,24,29,40,,historical_draws.csv,raw:bst_649_2013.txt,8580,available_without_bonus
2013-87-2,2013,87,,2,7,14,31,33,46,47,,historical_draws.csv,raw:bst_649_2013.txt,8581,available_without_bonus
2013-88-1,2013,88,,1,1,10,19,25,28,39,,historical_draws.csv,raw:bst_649_2013.txt,8582,available_without_bonus
2013-88-2,2013,88,,2,2,3,12,19,27,29,,historical_draws.csv,raw:bst_649_2013.txt,8583,available_without_bonus
2013-89-1,2013,89,,1,16,38,43,45,47,48,,historical_draws.csv,raw:bst_649_2013.txt,8584,available_without_bonus
2013-89-2,2013,89,,2,3,6,8,23,34,46,,historical_draws.csv,raw:bst_649_2013.txt,8585,available_without_bonus
2013-90-1,2013,90,,1,9,13,21,24,27,37,,historical_draws.csv,raw:bst_649_2013.txt,8586,available_without_bonus
2013-90-2,2013,90,,2,2,11,19,23,36,48,,historical_draws.csv,raw:bst_649_2013.txt,8587,available_without_bonus
2013-91-1,2013,91,,1,4,19,20,26,27,40,,historical_draws.csv,raw:bst_649_2013.txt,8588,available_without_bonus
2013-91-2,2013,91,,2,3,8,18,23,30,49,,historical_draws.csv,raw:bst_649_2013.txt,8589,available_without_bonus
2013-92-1,2013,92,,1,15,19,21,24,31,37,,historical_draws.csv,raw:bst_649_2013.txt,8590,available_without_bonus
2013-92-2,2013,92,,2,8,14,19,21,42,48,,historical_draws.csv,raw:bst_649_2013.txt,8591,available_without_bonus
2013-93-1,2013,93,,1,6,7,9,14,36,49,,historical_draws.csv,raw:bst_649_2013.txt,8592,available_without_bonus
2013-93-2,2013,93,,2,16,20,21,28,36,37,,historical_draws.csv,raw:bst_649_2013.txt,8593,available_without_bonus
2013-94-1,2013,94,,1,3,8,26,30,33,44,,historical_draws.csv,raw:bst_649_2013.txt,8594,available_without_bonus
2013-94-2,2013,94,,2,3,14,26,32,34,42,,historical_draws.csv,raw:bst_649_2013.txt,8595,available_without_bonus
2013-95-1,2013,95,,1,5,6,12,20,21,25,,historical_draws.csv,raw:bst_649_2013.txt,8596,available_without_bonus
2013-95-2,2013,95,,2,9,12,29,31,40,43,,historical_draws.csv,raw:bst_649_2013.txt,8597,available_without_bonus
2013-96-1,2013,96,,1,10,13,21,43,45,46,,historical_draws.csv,raw:bst_649_2013.txt,8598,available_without_bonus
2013-96-2,2013,96,,2,1,21,31,32,40,46,,historical_draws.csv,raw:bst_649_2013.txt,8599,available_without_bonus
2013-97-1,2013,97,,1,1,2,16,22,41,45,,historical_draws.csv,raw:bst_649_2013.txt,8600,available_without_bonus
2013-97-2,2013,97,,2,8,20,21,22,32,34,,historical_draws.csv,raw:bst_649_2013.txt,8601,available_without_bonus
2013-98-1,2013,98,,1,2,13,14,28,31,33,,historical_draws.csv,raw:bst_649_2013.txt,8602,available_without_bonus
2013-98-2,2013,98,,2,3,12,16,28,32,34,,historical_draws.csv,raw:bst_649_2013.txt,8603,available_without_bonus
2013-99-1,2013,99,,1,4,6,27,40,45,48,,historical_draws.csv,raw:bst_649_2013.txt,8604,available_without_bonus
2013-99-2,2013,99,,2,20,26,34,40,47,49,,historical_draws.csv,raw:bst_649_2013.txt,8605,available_without_bonus
2013-100-1,2013,100,,1,11,18,20,21,23,26,,historical_draws.csv,raw:bst_649_2013.txt,8606,available_without_bonus
2013-100-2,2013,100,,2,16,19,29,30,34,43,,historical_draws.csv,raw:bst_649_2013.txt,8607,available_without_bonus
2013-101-1,2013,101,,1,1,7,9,22,24,27,,historical_draws.csv,raw:bst_649_2013.txt,8608,available_without_bonus
2013-101-2,2013,101,,2,1,7,9,16,30,43,,historical_draws.csv,raw:bst_649_2013.txt,8609,available_without_bonus
2013-102-1,2013,102,,1,4,11,13,22,26,39,,historical_draws.csv,raw:bst_649_2013.txt,8610,available_without_bonus
2013-102-2,2013,102,,2,2,8,16,28,44,48,,historical_draws.csv,raw:bst_649_2013.txt,8611,available_without_bonus
2013-103-1,2013,103,,1,6,14,15,25,32,47,,historical_draws.csv,raw:bst_649_2013.txt,8612,available_without_bonus
2013-103-2,2013,103,,2,4,9,19,20,33,40,,historical_draws.csv,raw:bst_649_2013.txt,8613,available_without_bonus
2013-104-1,2013,104,,1,12,17,21,27,40,41,,historical_draws.csv,raw:bst_649_2013.txt,8614,available_without_bonus
2013-104-2,2013,104,,2,1,9,10,19,39,41,,historical_draws.csv,raw:bst_649_2013.txt,8615,available_without_bonus
2014-1-1,2014,1,,1,13,18,21,30,34,37,,historical_draws.csv,raw:bst_649_2014.txt,8616,available_without_bonus
2014-1-2,2014,1,,2,2,19,22,30,40,42,,historical_draws.csv,raw:bst_649_2014.txt,8617,available_without_bonus
2014-2-1,2014,2,,1,1,10,16,36,41,42,,historical_draws.csv,raw:bst_649_2014.txt,8618,available_without_bonus
2014-2-2,2014,2,,2,11,13,17,23,42,47,,historical_draws.csv,raw:bst_649_2014.txt,8619,available_without_bonus
2014-3-1,2014,3,,1,3,29,32,37,45,46,,historical_draws.csv,raw:bst_649_2014.txt,8620,available_without_bonus
2014-3-2,2014,3,,2,2,21,22,25,33,43,,historical_draws.csv,raw:bst_649_2014.txt,8621,available_without_bonus
2014-4-1,2014,4,,1,2,21,22,23,30,32,,historical_draws.csv,raw:bst_649_2014.txt,8622,available_without_bonus
2014-4-2,2014,4,,2,5,7,13,28,29,41,,historical_draws.csv,raw:bst_649_2014.txt,8623,available_without_bonus
2014-5-1,2014,5,,1,1,4,12,13,33,37,,historical_draws.csv,raw:bst_649_2014.txt,8624,available_without_bonus
2014-5-2,2014,5,,2,10,17,33,38,41,44,,historical_draws.csv,raw:bst_649_2014.txt,8625,available_without_bonus
2014-6-1,2014,6,,1,6,14,26,39,45,48,,historical_draws.csv,raw:bst_649_2014.txt,8626,available_without_bonus
2014-6-2,2014,6,,2,5,7,12,17,36,37,,historical_draws.csv,raw:bst_649_2014.txt,8627,available_without_bonus
2014-7-1,2014,7,,1,11,16,22,26,41,46,,historical_draws.csv,raw:bst_649_2014.txt,8628,available_without_bonus
2014-7-2,2014,7,,2,1,5,6,28,29,43,,historical_draws.csv,raw:bst_649_2014.txt,8629,available_without_bonus
2014-8-1,2014,8,,1,14,16,20,32,35,37,,historical_draws.csv,raw:bst_649_2014.txt,8630,available_without_bonus
2014-8-2,2014,8,,2,7,12,19,26,32,35,,historical_draws.csv,raw:bst_649_2014.txt,8631,available_without_bonus
2014-9-1,2014,9,,1,1,11,21,36,39,42,,historical_draws.csv,raw:bst_649_2014.txt,8632,available_without_bonus
2014-9-2,2014,9,,2,2,4,10,13,16,24,,historical_draws.csv,raw:bst_649_2014.txt,8633,available_without_bonus
2014-10-1,2014,10,,1,8,14,19,21,23,34,,historical_draws.csv,raw:bst_649_2014.txt,8634,available_without_bonus
2014-10-2,2014,10,,2,15,18,23,26,32,46,,historical_draws.csv,raw:bst_649_2014.txt,8635,available_without_bonus
2014-11-1,2014,11,,1,17,31,33,43,46,49,,historical_draws.csv,raw:bst_649_2014.txt,8636,available_without_bonus
2014-11-2,2014,11,,2,1,17,36,38,45,46,,historical_draws.csv,raw:bst_649_2014.txt,8637,available_without_bonus
2014-12-1,2014,12,,1,2,23,27,32,39,45,,historical_draws.csv,raw:bst_649_2014.txt,8638,available_without_bonus
2014-12-2,2014,12,,2,2,33,39,40,44,46,,historical_draws.csv,raw:bst_649_2014.txt,8639,available_without_bonus
2014-13-1,2014,13,,1,13,19,21,23,42,45,,historical_draws.csv,raw:bst_649_2014.txt,8640,available_without_bonus
