draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url,draw_no,bonus_number,source
341,,2,29,36,42,43,44,1964,23,1,raw:bst_649_1964.txt,23,,
342,,6,10,11,35,37,39,1964,24,1,raw:bst_649_1964.txt,24,,
343,,4,13,26,34,36,37,1964,25,1,raw:bst_649_1964.txt,25,,
344,,3,9,19,24,30,39,1964,26,1,raw:bst_649_1964.txt,26,,
345,,6,8,15,27,30,38,1964,27,1,raw:bst_649_1964.txt,27,,
346,,6,9,24,41,43,45,1964,28,1,raw:bst_649_1964.txt,28,,
347,,5,10,29,33,38,48,1964,29,1,raw:bst_649_1964.txt,29,,
348,,6,21,36,39,46,47,1964,30,1,raw:bst_649_1964.txt,30,,
349,,4,14,15,25,30,43,1964,31,1,raw:bst_649_1964.txt,31,,
350,,9,13,29,31,43,49,1964,32,1,raw:bst_649_1964.txt,32,,
351,,25,28,29,34,36,43,1964,33,1,raw:bst_649_1964.txt,33,,
352,,2,11,22,24,33,40,1964,34,1,raw:bst_649_1964.txt,34,,
353,,2,28,29,37,38,42,1964,35,1,raw:bst_649_1964.txt,35,,
354,,16,23,25,27,29,32,1964,36,1,raw:bst_649_1964.txt,36,,
355,,2,10,24,37,39,49,1964,37,1,raw:bst_649_1964.txt,37,,
356,,18,20,26,29,34,40,1964,38,1,raw:bst_649_1964.txt,38,,
357,,3,4,16,17,48,49,1964,39,1,raw:bst_649_1964.txt,39,,
358,,23,29,43,45,47,49,1964,40,1,raw:bst_649_1964.txt,40,,
359,,1,3,4,28,29,39,1964,41,1,raw:bst_649_1964.txt,41,,
360,,4,13,25,28,34,42,1964,42,1,raw:bst_649_1964.txt,42,,
361,,11,17,23,27,31,38,1964,43,1,raw:bst_649_1964.txt,43,,
362,,5,12,18,20,28,39,1964,44,1,raw:bst_649_1964.txt,44,,
363,,3,11,15,20,38,44,1964,45,1,raw:bst_649_1964.txt,45,,
364,,2,20,25,36,37,41,1964,46,1,raw:bst_649_1964.txt,46,,
365,,6,10,23,24,29,33,1964,47,1,raw:bst_649_1964.txt,47,,
366,,2,7,12,30,47,49,1964,48,1,raw:bst_649_1964.txt,48,,
367,,12,16,30,33,38,45,1964,49,1,raw:bst_649_1964.txt,49,,
368,,2,8,9,15,33,45,1964,50,1,raw:bst_649_1964.txt,50,,
369,,3,9,12,27,32,35,1964,51,1,raw:bst_649_1964.txt,51,,
370,,2,8,13,22,24,40,1964,52,1,raw:bst_649_1964.txt,52,,
371,,1,5,7,15,34,49,1964,601,1,raw:bst_649_1964.txt,601,,
372,,4,17,22,27,38,48,1964,602,1,raw:bst_649_1964.txt,602,,
373,,11,22,28,43,44,45,1965,0,1,raw:bst_649_1965.txt,0,,
374,,2,5,17,25,29,40,1965,1,1,raw:bst_649_1965.txt,1,,
375,,3,14,31,32,43,46,1965,2,1,raw:bst_649_1965.txt,2,,
376,,4,5,7,20,22,43,1965,3,1,raw:bst_649_1965.txt,3,,
377,,5,12,14,23,27,36,1965,4,1,raw:bst_649_1965.txt,4,,
378,,1,2,7,15,17,40,1965,5,1,raw:bst_649_1965.txt,5,,
379,,2,7,13,17,27,33,1965,6,1,raw:bst_649_1965.txt,6,,
380,,3,11,14,17,45,49,1965,7,1,raw:bst_649_1965.txt,7,,
381,,1,10,12,22,38,40,1965,8,1,raw:bst_649_1965.txt,8,,
382,,6,17,23,28,30,37,1965,9,1,raw:bst_649_1965.txt,9,,
383,,17,22,27,28,30,38,1965,10,1,raw:bst_649_1965.txt,10,,
384,,7,27,36,44,45,48,1965,11,1,raw:bst_649_1965.txt,11,,
385,,16,18,24,29,34,49,1965,12,1,raw:bst_649_1965.txt,12,,
386,,5,8,15,30,38,39,1965,13,1,raw:bst_649_1965.txt,13,,
387,,1,7,19,33,44,45,1965,14,1,raw:bst_649_1965.txt,14,,
388,,4,11,13,22,36,38,1965,15,1,raw:bst_649_1965.txt,15,,
389,,5,22,23,29,37,47,1965,16,1,raw:bst_649_1965.txt,16,,
390,,13,16,21,27,42,45,1965,17,1,raw:bst_649_1965.txt,17,,
391,,1,3,8,13,33,42,1965,18,1,raw:bst_649_1965.txt,18,,
392,,12,15,17,24,31,37,1965,19,1,raw:bst_649_1965.txt,19,,
393,,3,7,12,20,29,42,1965,20,1,raw:bst_649_1965.txt,20,,
394,,12,21,25,29,41,45,1965,21,1,raw:bst_649_1965.txt,21,,
395,,15,19,33,35,40,48,1965,22,1,raw:bst_649_1965.txt,22,,
396,,4,14,17,20,25,44,1965,23,1,raw:bst_649_1965.txt,23,,
397,,4,22,27,39,47,49,1965,24,1,raw:bst_649_1965.txt,24,,
398,,6,10,14,34,40,49,1965,25,1,raw:bst_649_1965.txt,25,,
399,,17,20,22,31,43,45,1965,26,1,raw:bst_649_1965.txt,26,,
400,,5,13,18,24,27,49,1965,27,1,raw:bst_649_1965.txt,27,,
401,,4,13,15,33,37,43,1965,28,1,raw:bst_649_1965.txt,28,,
402,,1,14,16,28,31,42,1965,29,1,raw:bst_649_1965.txt,29,,
403,,6,15,24,25,30,31,1965,30,1,raw:bst_649_1965.txt,30,,
404,,4,13,29,38,46,48,1965,31,1,raw:bst_649_1965.txt,31,,
405,,4,5,8,16,37,49,1965,32,1,raw:bst_649_1965.txt,32,,
406,,1,10,12,16,32,35,1965,33,1,raw:bst_649_1965.txt,33,,
407,,12,21,22,36,38,48,1965,34,1,raw:bst_649_1965.txt,34,,
408,,4,7,12,18,45,48,1965,35,1,raw:bst_649_1965.txt,35,,
409,,1,21,22,28,31,39,1965,36,1,raw:bst_649_1965.txt,36,,
410,,7,10,12,25,34,39,1965,37,1,raw:bst_649_1965.txt,37,,
411,,5,9,11,21,25,40,1965,38,1,raw:bst_649_1965.txt,38,,
412,,3,8,15,25,34,37,1965,39,1,raw:bst_649_1965.txt,39,,
413,,12,13,17,22,26,37,1965,40,1,raw:bst_649_1965.txt,40,,
414,,14,23,25,38,43,46,1965,41,1,raw:bst_649_1965.txt,41,,
415,,9,13,22,27,32,41,1965,42,1,raw:bst_649_1965.txt,42,,
416,,8,24,29,37,43,44,1965,43,1,raw:bst_649_1965.txt,43,,
417,,8,16,19,21,23,29,1965,44,1,raw:bst_649_1965.txt,44,,
418,,4,12,15,20,21,34,1965,45,1,raw:bst_649_1965.txt,45,,
419,,1,7,23,36,46,47,1965,46,1,raw:bst_649_1965.txt,46,,
420,,6,11,13,21,30,36,1965,47,1,raw:bst_649_1965.txt,47,,
421,,20,23,25,27,28,45,1965,48,1,raw:bst_649_1965.txt,48,,
422,,2,10,16,17,21,37,1965,49,1,raw:bst_649_1965.txt,49,,
423,,8,24,28,29,40,47,1965,50,1,raw:bst_649_1965.txt,50,,
424,,5,10,13,25,29,40,1965,51,1,raw:bst_649_1965.txt,51,,
425,,11,25,33,38,40,47,1965,52,1,raw:bst_649_1965.txt,52,,
426,,1,8,16,23,24,36,1965,601,1,raw:bst_649_1965.txt,601,,
427,,3,5,19,26,32,37,1965,602,1,raw:bst_649_1965.txt,602,,
428,,9,12,16,28,36,42,1965,603,1,raw:bst_649_1965.txt,603,,
429,,5,9,11,36,37,45,1966,1,1,raw:bst_649_1966.txt,1,,
430,,3,13,22,24,28,42,1966,1,2,raw:bst_649_1966.txt,1,,
431,,1,6,9,30,34,44,1966,2,1,raw:bst_649_1966.txt,2,,
432,,3,16,17,24,31,38,1966,2,2,raw:bst_649_1966.txt,2,,
433,,13,14,16,29,34,40,1966,3,1,raw:bst_649_1966.txt,3,,
434,,8,21,25,29,37,47,1966,3,2,raw:bst_649_1966.txt,3,,
435,,17,18,21,23,30,40,1966,4,1,raw:bst_649_1966.txt,4,,
436,,17,18,19,35,36,40,1966,4,2,raw:bst_649_1966.txt,4,,
437,,9,17,20,30,31,37,1966,5,1,raw:bst_649_1966.txt,5,,
438,,5,6,11,22,32,38,1966,5,2,raw:bst_649_1966.txt,5,,
439,,18,30,32,36,40,48,1966,6,1,raw:bst_649_1966.txt,6,,
440,,6,8,20,37,38,45,1966,6,2,raw:bst_649_1966.txt,6,,
441,,5,12,23,36,42,43,1966,7,1,raw:bst_649_1966.txt,7,,
442,,9,12,13,29,33,43,1966,7,2,raw:bst_649_1966.txt,7,,
443,,16,19,30,35,41,42,1966,8,1,raw:bst_649_1966.txt,8,,
444,,14,26,30,35,39,40,1966,8,2,raw:bst_649_1966.txt,8,,
445,,2,6,13,19,29,30,1966,9,1,raw:bst_649_1966.txt,9,,
446,,3,5,17,19,41,49,1966,9,2,raw:bst_649_1966.txt,9,,
447,,1,2,24,37,42,45,1966,10,1,raw:bst_649_1966.txt,10,,
448,,2,4,6,22,36,46,1966,10,2,raw:bst_649_1966.txt,10,,
449,,1,5,20,39,40,47,1966,11,1,raw:bst_649_1966.txt,11,,
450,,5,12,18,22,26,41,1966,11,2,raw:bst_649_1966.txt,11,,
451,,5,14,19,34,44,49,1966,12,1,raw:bst_649_1966.txt,12,,
452,,1,10,18,25,26,33,1966,12,2,raw:bst_649_1966.txt,12,,
453,,9,33,37,42,48,49,1966,13,1,raw:bst_649_1966.txt,13,,
454,,1,3,5,13,36,48,1966,13,2,raw:bst_649_1966.txt,13,,
455,,14,17,25,29,39,47,1966,14,1,raw:bst_649_1966.txt,14,,
456,,1,12,23,30,36,45,1966,14,2,raw:bst_649_1966.txt,14,,
457,,3,12,14,20,35,46,1966,15,1,raw:bst_649_1966.txt,15,,
458,,2,6,7,14,26,40,1966,15,2,raw:bst_649_1966.txt,15,,
459,,9,22,32,35,36,42,1966,16,1,raw:bst_649_1966.txt,16,,
460,,20,24,25,26,47,49,1966,16,2,raw:bst_649_1966.txt,16,,
461,,8,25,27,36,40,47,1966,17,1,raw:bst_649_1966.txt,17,,
462,,7,12,22,26,31,41,1966,17,2,raw:bst_649_1966.txt,17,,
463,,3,8,18,24,27,29,1966,18,1,raw:bst_649_1966.txt,18,,
464,,3,7,23,39,40,46,1966,18,2,raw:bst_649_1966.txt,18,,
465,,11,13,31,38,45,49,1966,19,1,raw:bst_649_1966.txt,19,,
466,,3,8,10,20,35,45,1966,19,2,raw:bst_649_1966.txt,19,,
467,,11,14,18,22,37,44,1966,20,1,raw:bst_649_1966.txt,20,,
468,,2,4,12,17,19,46,1966,20,2,raw:bst_649_1966.txt,20,,
469,,4,8,15,20,27,31,1966,21,1,raw:bst_649_1966.txt,21,,
470,,8,10,13,22,28,43,1966,21,2,raw:bst_649_1966.txt,21,,
471,,2,7,10,30,41,46,1966,22,1,raw:bst_649_1966.txt,22,,
472,,5,20,22,25,27,49,1966,22,2,raw:bst_649_1966.txt,22,,
473,,4,16,18,28,37,44,1966,23,1,raw:bst_649_1966.txt,23,,
474,,5,6,8,40,44,47,1966,23,2,raw:bst_649_1966.txt,23,,
475,,1,8,21,25,41,48,1966,24,1,raw:bst_649_1966.txt,24,,
476,,2,5,15,25,39,49,1966,24,2,raw:bst_649_1966.txt,24,,
477,,5,28,31,38,41,43,1966,25,1,raw:bst_649_1966.txt,25,,
478,,5,8,15,16,20,32,1966,25,2,raw:bst_649_1966.txt,25,,
479,,9,17,26,30,33,37,1966,26,1,raw:bst_649_1966.txt,26,,
480,,2,4,5,36,39,47,1966,26,2,raw:bst_649_1966.txt,26,,
481,,8,10,32,39,41,49,1966,27,1,raw:bst_649_1966.txt,27,,
482,,8,30,32,45,46,47,1966,27,2,raw:bst_649_1966.txt,27,,
483,,10,16,24,30,39,44,1966,28,1,raw:bst_649_1966.txt,28,,
484,,2,16,35,38,42,45,1966,28,2,raw:bst_649_1966.txt,28,,
485,,10,13,14,20,36,47,1966,29,1,raw:bst_649_1966.txt,29,,
486,,15,26,36,45,46,49,1966,29,2,raw:bst_649_1966.txt,29,,
487,,18,20,25,30,46,49,1966,30,1,raw:bst_649_1966.txt,30,,
488,,3,16,25,38,43,49,1966,30,2,raw:bst_649_1966.txt,30,,
489,,1,7,11,17,30,46,1966,31,1,raw:bst_649_1966.txt,31,,
490,,2,8,13,15,37,49,1966,31,2,raw:bst_649_1966.txt,31,,
491,,4,8,18,36,37,39,1966,32,1,raw:bst_649_1966.txt,32,,
492,,1,5,10,16,24,40,1966,32,2,raw:bst_649_1966.txt,32,,
493,,7,9,12,15,39,43,1966,33,1,raw:bst_649_1966.txt,33,,
494,,4,14,22,39,42,45,1966,33,2,raw:bst_649_1966.txt,33,,
495,,8,14,21,33,36,37,1966,34,1,raw:bst_649_1966.txt,34,,
496,,6,8,21,27,37,38,1966,34,2,raw:bst_649_1966.txt,34,,
497,,29,35,44,45,47,49,1966,35,1,raw:bst_649_1966.txt,35,,
498,,2,11,22,27,32,39,1966,35,2,raw:bst_649_1966.txt,35,,
499,,1,19,22,26,36,38,1966,36,1,raw:bst_649_1966.txt,36,,
500,,15,23,27,28,38,44,1966,36,2,raw:bst_649_1966.txt,36,,
501,,1,12,13,21,32,44,1966,37,1,raw:bst_649_1966.txt,37,,
502,,7,19,26,30,39,49,1966,37,2,raw:bst_649_1966.txt,37,,
503,,1,7,38,41,42,49,1966,38,1,raw:bst_649_1966.txt,38,,
504,,9,12,16,17,22,30,1966,38,2,raw:bst_649_1966.txt,38,,
505,,4,7,13,20,28,41,1966,39,1,raw:bst_649_1966.txt,39,,
506,,1,18,26,34,41,43,1966,39,2,raw:bst_649_1966.txt,39,,
507,,5,11,37,39,41,49,1966,40,1,raw:bst_649_1966.txt,40,,
508,,9,10,13,22,26,28,1966,40,2,raw:bst_649_1966.txt,40,,
509,,3,7,11,29,42,45,1966,41,1,raw:bst_649_1966.txt,41,,
510,,7,14,22,31,40,48,1966,41,2,raw:bst_649_1966.txt,41,,
511,,15,16,29,32,40,43,1966,42,1,raw:bst_649_1966.txt,42,,
512,,1,17,26,33,45,48,1966,42,2,raw:bst_649_1966.txt,42,,
513,,8,14,15,22,44,46,1966,43,1,raw:bst_649_1966.txt,43,,
514,,12,15,22,36,37,46,1966,43,2,raw:bst_649_1966.txt,43,,
515,,9,10,14,15,19,47,1966,44,1,raw:bst_649_1966.txt,44,,
516,,2,6,11,19,32,39,1966,44,2,raw:bst_649_1966.txt,44,,
517,,1,24,30,34,42,46,1966,45,1,raw:bst_649_1966.txt,45,,
518,,9,16,22,26,46,47,1966,45,2,raw:bst_649_1966.txt,45,,
519,,18,25,27,28,44,46,1966,46,1,raw:bst_649_1966.txt,46,,
520,,6,9,16,28,32,37,1966,46,2,raw:bst_649_1966.txt,46,,
521,,6,10,14,18,38,46,1966,47,1,raw:bst_649_1966.txt,47,,
522,,1,8,10,19,28,44,1966,47,2,raw:bst_649_1966.txt,47,,
523,,4,9,11,18,40,46,1966,48,1,raw:bst_649_1966.txt,48,,
524,,2,4,9,13,24,25,1966,48,2,raw:bst_649_1966.txt,48,,
525,,6,10,12,17,25,46,1966,49,1,raw:bst_649_1966.txt,49,,
526,,3,5,9,11,15,45,1966,49,2,raw:bst_649_1966.txt,49,,
527,,19,23,27,33,36,48,1966,50,1,raw:bst_649_1966.txt,50,,
528,,6,28,33,42,46,48,1966,50,2,raw:bst_649_1966.txt,50,,
529,,8,14,37,44,46,47,1966,51,1,raw:bst_649_1966.txt,51,,
530,,6,12,16,33,36,40,1966,51,2,raw:bst_649_1966.txt,51,,
531,,5,7,10,18,31,46,1966,52,1,raw:bst_649_1966.txt,52,,
532,,6,7,12,20,22,49,1966,52,2,raw:bst_649_1966.txt,52,,
533,,17,28,31,43,48,49,1966,601,1,raw:bst_649_1966.txt,601,,
534,,8,23,26,27,31,48,1966,601,2,raw:bst_649_1966.txt,601,,
535,,9,16,17,32,33,36,1967,1,1,raw:bst_649_1967.txt,1,,
536,,1,8,16,35,43,46,1967,1,2,raw:bst_649_1967.txt,1,,
537,,4,7,20,22,47,48,1967,2,1,raw:bst_649_1967.txt,2,,
538,,2,8,15,21,23,38,1967,2,2,raw:bst_649_1967.txt,2,,
539,,3,11,13,15,26,31,1967,3,1,raw:bst_649_1967.txt,3,,
540,,6,7,26,27,28,35,1967,3,2,raw:bst_649_1967.txt,3,,
541,,1,3,4,14,30,32,1967,4,1,raw:bst_649_1967.txt,4,,
542,,6,18,40,41,45,49,1967,4,2,raw:bst_649_1967.txt,4,,
543,,19,20,33,37,41,45,1967,5,1,raw:bst_649_1967.txt,5,,
544,,1,8,16,29,36,38,1967,5,2,raw:bst_649_1967.txt,5,,
545,,9,13,16,17,35,43,1967,6,1,raw:bst_649_1967.txt,6,,
546,,8,21,22,33,36,44,1967,6,2,raw:bst_649_1967.txt,6,,
547,,6,9,16,30,31,41,1967,7,1,raw:bst_649_1967.txt,7,,
548,,8,14,16,17,27,40,1967,7,2,raw:bst_649_1967.txt,7,,
549,,8,14,29,30,39,47,1967,8,1,raw:bst_649_1967.txt,8,,
550,,8,12,17,19,26,28,1967,8,2,raw:bst_649_1967.txt,8,,
551,,3,12,15,23,43,46,1967,9,1,raw:bst_649_1967.txt,9,,
552,,18,22,24,37,40,42,1967,9,2,raw:bst_649_1967.txt,9,,
553,,20,21,22,32,44,45,1967,10,1,raw:bst_649_1967.txt,10,,
554,,7,9,15,21,36,45,1967,10,2,raw:bst_649_1967.txt,10,,
555,,17,31,35,43,46,49,1967,11,1,raw:bst_649_1967.txt,11,,
556,,16,18,23,30,37,40,1967,11,2,raw:bst_649_1967.txt,11,,
557,,6,20,21,26,39,41,1967,12,1,raw:bst_649_1967.txt,12,,
558,,3,7,17,25,32,44,1967,12,2,raw:bst_649_1967.txt,12,,
559,,14,19,29,38,42,47,1967,13,1,raw:bst_649_1967.txt,13,,
560,,9,14,15,26,33,40,1967,13,2,raw:bst_649_1967.txt,13,,
561,,3,8,10,12,13,22,1967,14,1,raw:bst_649_1967.txt,14,,
562,,3,11,18,25,33,47,1967,14,2,raw:bst_649_1967.txt,14,,
563,,11,27,30,40,43,45,1967,15,1,raw:bst_649_1967.txt,15,,
564,,12,15,35,39,40,47,1967,15,2,raw:bst_649_1967.txt,15,,
565,,13,17,18,27,38,49,1967,16,1,raw:bst_649_1967.txt,16,,
566,,2,14,24,33,41,49,1967,16,2,raw:bst_649_1967.txt,16,,
567,,6,8,10,14,27,49,1967,17,1,raw:bst_649_1967.txt,17,,
568,,6,9,17,22,23,42,1967,17,2,raw:bst_649_1967.txt,17,,
569,,3,11,33,36,37,47,1967,18,1,raw:bst_649_1967.txt,18,,
570,,4,6,19,32,42,45,1967,18,2,raw:bst_649_1967.txt,18,,
571,,12,17,23,28,44,45,1967,19,1,raw:bst_649_1967.txt,19,,
572,,4,25,34,42,44,49,1967,19,2,raw:bst_649_1967.txt,19,,
573,,14,18,24,43,46,49,1967,20,1,raw:bst_649_1967.txt,20,,
574,,2,5,6,18,31,44,1967,20,2,raw:bst_649_1967.txt,20,,
575,,5,6,19,20,25,45,1967,21,1,raw:bst_649_1967.txt,21,,
576,,6,12,16,35,37,44,1967,21,2,raw:bst_649_1967.txt,21,,
577,,1,10,11,31,45,48,1967,22,1,raw:bst_649_1967.txt,22,,
578,,3,11,14,24,34,46,1967,22,2,raw:bst_649_1967.txt,22,,
579,,7,13,15,16,34,37,1967,23,1,raw:bst_649_1967.txt,23,,
580,,2,7,14,31,41,47,1967,23,2,raw:bst_649_1967.txt,23,,
581,,4,14,30,34,36,49,1967,24,1,raw:bst_649_1967.txt,24,,
582,,17,18,33,37,42,45,1967,24,2,raw:bst_649_1967.txt,24,,
583,,2,6,9,19,34,41,1967,25,1,raw:bst_649_1967.txt,25,,
584,,1,15,16,21,24,33,1967,25,2,raw:bst_649_1967.txt,25,,
585,,3,12,16,36,42,44,1967,26,1,raw:bst_649_1967.txt,26,,
586,,8,13,22,38,45,47,1967,26,2,raw:bst_649_1967.txt,26,,
587,,2,3,25,35,37,48,1967,27,1,raw:bst_649_1967.txt,27,,
588,,13,16,19,31,32,35,1967,27,2,raw:bst_649_1967.txt,27,,
589,,8,13,17,22,37,48,1967,28,1,raw:bst_649_1967.txt,28,,
590,,2,6,13,29,41,44,1967,28,2,raw:bst_649_1967.txt,28,,
591,,1,5,21,44,47,48,1967,29,1,raw:bst_649_1967.txt,29,,
592,,12,33,34,39,46,49,1967,29,2,raw:bst_649_1967.txt,29,,
593,,3,8,11,21,33,45,1967,30,1,raw:bst_649_1967.txt,30,,
594,,1,5,11,38,39,46,1967,30,2,raw:bst_649_1967.txt,30,,
595,,16,27,42,43,46,49,1967,31,1,raw:bst_649_1967.txt,31,,
596,,3,10,26,33,35,49,1967,31,2,raw:bst_649_1967.txt,31,,
597,,8,16,35,37,44,47,1967,32,1,raw:bst_649_1967.txt,32,,
598,,9,10,12,17,26,47,1967,32,2,raw:bst_649_1967.txt,32,,
599,,11,14,21,33,39,41,1967,33,1,raw:bst_649_1967.txt,33,,
600,,6,8,12,27,29,40,1967,33,2,raw:bst_649_1967.txt,33,,
601,,3,14,20,28,32,44,1967,34,1,raw:bst_649_1967.txt,34,,
602,,2,16,26,36,39,40,1967,34,2,raw:bst_649_1967.txt,34,,
603,,19,22,24,28,29,45,1967,35,1,raw:bst_649_1967.txt,35,,
604,,2,6,10,18,38,46,1967,35,2,raw:bst_649_1967.txt,35,,
605,,5,17,27,30,41,45,1967,36,1,raw:bst_649_1967.txt,36,,
606,,9,16,25,31,36,43,1967,36,2,raw:bst_649_1967.txt,36,,
607,,9,27,38,40,41,48,1967,37,1,raw:bst_649_1967.txt,37,,
608,,2,4,6,18,24,39,1967,37,2,raw:bst_649_1967.txt,37,,
609,,7,15,17,30,31,33,1967,38,1,raw:bst_649_1967.txt,38,,
610,,1,23,25,33,35,47,1967,38,2,raw:bst_649_1967.txt,38,,
611,,1,25,40,41,47,49,1967,39,1,raw:bst_649_1967.txt,39,,
612,,6,37,42,46,48,49,1967,39,2,raw:bst_649_1967.txt,39,,
613,,4,9,13,14,20,24,1967,40,1,raw:bst_649_1967.txt,40,,
614,,9,17,22,32,34,38,1967,40,2,raw:bst_649_1967.txt,40,,
615,,7,23,26,28,37,49,1967,41,1,raw:bst_649_1967.txt,41,,
616,,7,12,36,37,41,48,1967,41,2,raw:bst_649_1967.txt,41,,
617,,7,29,37,40,41,44,1967,42,1,raw:bst_649_1967.txt,42,,
618,,8,9,15,26,42,43,1967,42,2,raw:bst_649_1967.txt,42,,
619,,4,6,11,28,34,40,1967,43,1,raw:bst_649_1967.txt,43,,
620,,10,28,29,30,42,49,1967,43,2,raw:bst_649_1967.txt,43,,
621,,2,5,15,35,36,38,1967,44,1,raw:bst_649_1967.txt,44,,
622,,3,6,7,10,19,22,1967,44,2,raw:bst_649_1967.txt,44,,
623,,1,10,11,21,29,35,1967,45,1,raw:bst_649_1967.txt,45,,
624,,5,7,20,45,47,48,1967,45,2,raw:bst_649_1967.txt,45,,
625,,13,29,38,43,44,47,1967,46,1,raw:bst_649_1967.txt,46,,
626,,10,13,16,17,18,32,1967,46,2,raw:bst_649_1967.txt,46,,
627,,13,14,27,29,32,38,1967,47,1,raw:bst_649_1967.txt,47,,
628,,1,18,19,23,25,36,1967,47,2,raw:bst_649_1967.txt,47,,
629,,2,3,9,21,30,42,1967,48,1,raw:bst_649_1967.txt,48,,
630,,5,8,35,40,43,48,1967,48,2,raw:bst_649_1967.txt,48,,
631,,4,8,12,30,33,36,1967,49,1,raw:bst_649_1967.txt,49,,
632,,15,17,18,22,26,43,1967,49,2,raw:bst_649_1967.txt,49,,
633,,1,14,20,35,43,49,1967,50,1,raw:bst_649_1967.txt,50,,
634,,8,14,23,38,39,45,1967,50,2,raw:bst_649_1967.txt,50,,
635,,11,15,31,34,39,47,1967,51,1,raw:bst_649_1967.txt,51,,
636,,6,11,22,35,42,49,1967,51,2,raw:bst_649_1967.txt,51,,
637,,1,3,5,6,29,40,1967,52,1,raw:bst_649_1967.txt,52,,
638,,4,6,12,26,28,30,1967,52,2,raw:bst_649_1967.txt,52,,
639,,1,17,28,33,36,41,1967,601,1,raw:bst_649_1967.txt,601,,
640,,7,23,25,31,34,48,1967,601,2,raw:bst_649_1967.txt,601,,
641,,9,18,29,34,41,47,1968,1,1,raw:bst_649_1968.txt,1,,
642,,2,8,13,24,35,38,1968,1,2,raw:bst_649_1968.txt,1,,
643,,9,11,21,32,36,43,1968,2,1,raw:bst_649_1968.txt,2,,
644,,8,20,25,33,42,47,1968,2,2,raw:bst_649_1968.txt,2,,
645,,7,8,14,25,36,41,1968,3,1,raw:bst_649_1968.txt,3,,
646,,22,23,30,38,40,41,1968,3,2,raw:bst_649_1968.txt,3,,
647,,7,19,26,34,40,44,1968,4,1,raw:bst_649_1968.txt,4,,
648,,18,20,25,31,34,47,1968,4,2,raw:bst_649_1968.txt,4,,
649,,2,5,7,11,29,43,1968,5,1,raw:bst_649_1968.txt,5,,
650,,1,8,13,32,45,49,1968,5,2,raw:bst_649_1968.txt,5,,
651,,3,4,9,11,39,40,1968,6,1,raw:bst_649_1968.txt,6,,
652,,1,10,11,20,35,49,1968,6,2,raw:bst_649_1968.txt,6,,
653,,25,32,38,39,41,45,1968,7,1,raw:bst_649_1968.txt,7,,
654,,5,9,11,20,35,42,1968,7,2,raw:bst_649_1968.txt,7,,
655,,7,13,23,34,43,49,1968,8,1,raw:bst_649_1968.txt,8,,
656,,5,6,9,17,29,46,1968,8,2,raw:bst_649_1968.txt,8,,
657,,7,25,38,39,46,49,1968,9,1,raw:bst_649_1968.txt,9,,
658,,16,21,23,34,44,46,1968,9,2,raw:bst_649_1968.txt,9,,
659,,5,11,16,18,35,47,1968,10,1,raw:bst_649_1968.txt,10,,
660,,10,13,14,36,41,48,1968,10,2,raw:bst_649_1968.txt,10,,
661,,6,11,17,19,41,48,1968,11,1,raw:bst_649_1968.txt,11,,
662,,18,25,28,29,36,38,1968,11,2,raw:bst_649_1968.txt,11,,
663,,13,22,28,33,36,46,1968,12,1,raw:bst_649_1968.txt,12,,
664,,9,10,14,16,44,45,1968,12,2,raw:bst_649_1968.txt,12,,
665,,5,7,9,13,28,37,1968,13,1,raw:bst_649_1968.txt,13,,
666,,2,14,17,19,37,40,1968,13,2,raw:bst_649_1968.txt,13,,
667,,17,20,22,27,28,43,1968,14,1,raw:bst_649_1968.txt,14,,
668,,17,23,28,33,44,47,1968,14,2,raw:bst_649_1968.txt,14,,
669,,4,7,8,13,24,42,1968,15,1,raw:bst_649_1968.txt,15,,
670,,7,22,39,43,45,47,1968,15,2,raw:bst_649_1968.txt,15,,
671,,6,15,16,25,40,45,1968,16,1,raw:bst_649_1968.txt,16,,
672,,8,9,35,36,41,46,1968,16,2,raw:bst_649_1968.txt,16,,
673,,3,8,14,31,34,44,1968,17,1,raw:bst_649_1968.txt,17,,
674,,3,6,19,38,40,48,1968,17,2,raw:bst_649_1968.txt,17,,
675,,3,16,17,20,33,48,1968,18,1,raw:bst_649_1968.txt,18,,
676,,5,17,23,35,37,39,1968,18,2,raw:bst_649_1968.txt,18,,
677,,13,14,45,46,48,49,1968,19,1,raw:bst_649_1968.txt,19,,
678,,13,21,35,39,43,49,1968,19,2,raw:bst_649_1968.txt,19,,
679,,5,16,24,29,35,37,1968,20,1,raw:bst_649_1968.txt,20,,
680,,1,9,17,21,34,47,1968,20,2,raw:bst_649_1968.txt,20,,
681,,11,17,19,31,32,38,1968,21,1,raw:bst_649_1968.txt,21,,
682,,1,5,18,24,32,35,1968,21,2,raw:bst_649_1968.txt,21,,
683,,20,25,29,30,33,43,1968,22,1,raw:bst_649_1968.txt,22,,
684,,8,24,32,39,41,43,1968,22,2,raw:bst_649_1968.txt,22,,
685,,1,8,22,37,41,42,1968,23,1,raw:bst_649_1968.txt,23,,
686,,4,6,11,13,22,46,1968,23,2,raw:bst_649_1968.txt,23,,
687,,11,19,27,30,31,49,1968,24,1,raw:bst_649_1968.txt,24,,
688,,8,13,14,21,36,42,1968,24,2,raw:bst_649_1968.txt,24,,
